PID	M_ID	nature	traffic	food	info	facility	kind	total	loc_code	money	age	age_group	money_group	label_group	a_c
1181006	118283	4	4	4	3	3	3	4	932030	100000	48	4	3	12	강원 강릉시
1181604	110563	4	4	5	4	3	3	4	932030	66667	26	2	2	5	강원 강릉시
1181702	107193	4	4	4	4	4	4	4	932030	100000	60	5	3	15	강원 강릉시
1181702	119649	5	4	4	4	4	3	4	932030	10000	60	5	1	13	강원 강릉시
1181702	119654	5	3	4	4	3	4	4	932030	10000	60	5	1	13	강원 강릉시
1181801	107170	4	4	4	3	3	4	4	932030	115000	74	5	3	15	강원 강릉시
1181802	107170	4	4	4	3	3	4	4	932030	115000	70	5	3	15	강원 강릉시
1181901	119792	4	4	3	4	3	4	4	932030	100000	76	5	3	15	강원 강릉시
1182801	106206	4	4	4	4	4	4	4	932030	15000	74	5	1	13	강원 강릉시
1182902	114778	5	5	4	5	5	5	4	932030	15000	76	5	1	13	강원 강릉시
1183001	105215	4	3	4	4	4	4	4	932030	100000	52	4	3	12	강원 강릉시
1183003	121053	4	4	4	4	4	4	4	932030	86000	21	2	2	5	강원 강릉시
1183601	301062	4	4	4	4	5	5	4	932030	30000	49	4	1	10	강원 강릉시
1183602	303279	5	4	5	5	5	4	5	932030	50000	43	3	2	8	강원 강릉시
1183702	114785	4	4	5	4	4	4	4	932030	175000	59	4	3	12	강원 강릉시
1183901	121073	4	4	4	4	4	4	4	932030	85000	55	4	2	11	강원 강릉시
1183902	121073	4	4	4	4	4	4	4	932030	85000	59	4	2	11	강원 강릉시
1185301	109282	4	4	3	4	3	3	4	932030	50000	72	5	2	14	강원 강릉시
1185301	109287	4	4	4	4	4	4	4	932030	50000	72	5	2	14	강원 강릉시
1185305	121274	5	3	4	4	4	3	3	932030	66667	24	2	2	5	강원 강릉시
1185902	300708	5	5	3	4	4	4	5	932030	15000	45	3	1	7	강원 강릉시
1186601	100914	4	3	4	4	4	4	4	932030	75000	72	5	2	14	강원 강릉시
1186602	100914	4	3	4	4	4	4	4	932030	75000	68	5	2	14	강원 강릉시
1187002	110085	4	4	4	4	4	4	4	932030	50000	77	5	2	14	강원 강릉시
1187201	118536	5	3	4	4	4	4	5	932030	150000	73	5	3	15	강원 강릉시
1187202	118536	5	3	4	4	4	4	5	932030	150000	70	5	3	15	강원 강릉시
1187202	118539	5	4	4	4	4	4	5	932030	25000	70	5	1	13	강원 강릉시
1188104	119090	5	3	4	3	4	3	4	932030	66667	18	1	2	2	강원 강릉시
1188201	118496	5	4	4	4	4	4	4	932030	62500	49	4	2	11	강원 강릉시
1188202	118496	5	4	4	4	4	4	4	932030	62500	45	3	2	8	강원 강릉시
1188203	110220	4	4	4	4	4	4	4	932030	65000	20	2	2	5	강원 강릉시
1189603	303681	4	4	4	3	3	3	4	932030	42500	24	2	1	4	강원 강릉시
1190701	102180	4	4	5	4	4	4	4	932030	100000	55	4	3	12	강원 강릉시
1190702	102180	4	4	5	4	4	4	4	932030	100000	52	4	3	12	강원 강릉시
1192102	102042	4	5	4	3	4	3	4	932030	200000	63	5	3	15	강원 강릉시
1192102	102044	5	4	5	4	4	4	4	932030	100000	63	5	3	15	강원 강릉시
1192902	101589	5	5	5	4	3	4	4	932030	109000	68	5	3	15	강원 강릉시
1192902	101599	4	5	5	4	4	4	4	932030	50000	68	5	2	14	강원 강릉시
1192902	112358	4	4	4	3	4	4	4	932030	150000	68	5	3	15	강원 강릉시
1195303	122025	5	4	4	4	3	3	4	932030	30000	28	2	1	4	강원 강릉시
1197004	118334	4	4	4	4	4	4	4	932030	180000	26	2	3	6	강원 강릉시
1197101	115429	5	5	5	5	5	5	4	932030	50000	75	5	2	14	강원 강릉시
1198801	113956	5	4	5	4	4	4	4	932030	50000	66	5	2	14	강원 강릉시
1200401	109511	5	3	4	4	4	4	4	932030	190000	55	4	3	12	강원 강릉시
1200402	109511	5	3	4	4	4	4	4	932030	190000	54	4	3	12	강원 강릉시
1205701	116272	5	4	4	5	4	5	4	932030	33333	48	4	1	10	강원 강릉시
1205702	116272	5	4	4	5	4	5	4	932030	33333	45	3	1	7	강원 강릉시
1205703	116272	5	4	4	5	4	5	4	932030	33333	19	1	1	1	강원 강릉시
1205704	116272	5	4	4	5	4	5	4	932030	33333	17	1	1	1	강원 강릉시
1205705	116272	5	4	4	5	4	5	4	932030	33333	16	1	1	1	강원 강릉시
1207501	119608	4	4	4	4	4	4	4	932030	125000	36	3	3	9	강원 강릉시
1207502	119608	4	4	4	4	4	4	4	932030	125000	33	3	3	9	강원 강릉시
1209201	103436	4	4	3	3	4	4	4	932030	30000	69	5	1	13	강원 강릉시
1221103	301713	4	3	4	3	4	4	4	932030	60000	20	2	2	5	강원 강릉시
1227301	118602	4	4	4	3	3	4	4	932030	25000	61	5	1	13	강원 강릉시
1227302	118602	4	4	4	3	3	4	4	932030	25000	62	5	1	13	강원 강릉시
1234403	119265	5	4	5	4	5	5	5	932030	162500	36	3	3	9	강원 강릉시
1245201	114226	4	4	4	4	5	3	4	932030	40000	51	4	1	10	강원 강릉시
1247201	100724	4	4	5	4	4	4	4	932030	5000	64	5	1	13	강원 강릉시
1255203	120119	4	4	4	4	4	4	4	932030	100000	30	3	3	9	강원 강릉시
1257101	101086	4	3	4	3	4	4	4	932030	40000	70	5	1	13	강원 강릉시
1257102	101086	4	3	4	3	4	4	4	932030	40000	68	5	1	13	강원 강릉시
1260401	303200	5	5	5	5	5	5	5	932030	83125	44	3	2	8	강원 강릉시
1260402	303200	5	5	5	5	5	5	5	932030	83125	43	3	2	8	강원 강릉시
1264604	121902	5	5	5	5	5	5	5	932030	93333	28	2	2	5	강원 강릉시
1264605	121902	5	5	5	5	5	5	5	932030	93333	30	3	2	8	강원 강릉시
1300901	301466	4	3	4	4	3	3	4	932030	26563	40	3	1	7	강원 강릉시
1301201	119265	5	4	5	4	5	5	5	932030	162500	39	3	3	9	강원 강릉시
1313501	120468	4	4	4	4	4	4	4	932030	75000	37	3	2	8	강원 강릉시
1327001	117846	4	5	4	4	4	4	4	932030	121250	27	2	3	6	강원 강릉시
1506702	110205	4	4	4	4	4	3	4	932030	66667	21	2	2	5	강원 강릉시
1508401	118406	3	3	4	4	4	4	4	932030	75000	68	5	2	14	강원 강릉시
1508402	110831	4	4	4	5	4	4	4	932030	20000	62	5	1	13	강원 강릉시
1508402	118406	3	3	4	4	4	4	4	932030	75000	62	5	2	14	강원 강릉시
1509502	302412	5	4	4	4	4	4	4	932030	160000	33	3	3	9	강원 강릉시
1509801	301475	5	4	5	5	5	5	5	932030	50000	36	3	2	8	강원 강릉시
1509802	301475	5	4	5	5	5	5	5	932030	50000	35	3	2	8	강원 강릉시
1510001	106008	4	4	4	4	4	4	4	932030	75000	65	5	2	14	강원 강릉시
1510301	116613	4	3	4	4	4	4	4	932030	140000	72	5	3	15	강원 강릉시
1510302	116613	4	3	4	4	4	4	4	932030	140000	64	5	3	15	강원 강릉시
1510401	114737	4	4	4	3	4	4	4	932030	50000	80	6	2	17	강원 강릉시
1512601	110334	5	4	4	4	4	4	4	932030	100000	48	4	3	12	강원 강릉시
1512602	110334	5	4	4	4	4	4	4	932030	100000	42	3	3	9	강원 강릉시
1512603	110334	5	4	4	4	4	4	4	932030	100000	15	1	3	3	강원 강릉시
1513002	110378	4	3	5	4	4	4	4	932030	35000	45	3	1	7	강원 강릉시
1513002	119157	4	4	5	4	4	5	4	932030	25000	45	3	1	7	강원 강릉시
1514501	122904	5	5	5	5	5	5	5	932030	166667	55	4	3	12	강원 강릉시
1514502	122904	5	5	5	5	5	5	5	932030	166667	54	4	3	12	강원 강릉시
1514503	122904	5	5	5	5	5	5	5	932030	166667	26	2	3	6	강원 강릉시
1514504	122904	5	5	5	5	5	5	5	932030	166667	21	2	3	6	강원 강릉시
1515303	117475	4	4	4	4	4	4	4	932030	100000	24	2	3	6	강원 강릉시
1515803	120997	4	4	4	4	4	4	4	932030	126667	36	3	3	9	강원 강릉시
1517301	108478	4	4	4	4	4	4	4	932030	300000	52	4	3	12	강원 강릉시
1517301	108479	4	4	4	3	4	4	4	932030	300000	52	4	3	12	강원 강릉시
1517304	108490	4	4	4	4	4	4	5	932030	100000	19	1	3	3	강원 강릉시
1520004	120769	4	4	4	4	4	4	4	932030	16667	41	3	1	7	강원 강릉시
1522104	116355	5	5	4	5	4	4	5	932030	133333	18	1	3	3	강원 강릉시
1522201	116691	5	3	4	4	4	4	5	932030	131667	44	3	3	9	강원 강릉시
1522202	116691	5	3	4	4	4	4	5	932030	131667	43	3	3	9	강원 강릉시
1523401	301237	4	4	4	3	3	3	4	932030	75000	56	4	2	11	강원 강릉시
1523402	301237	4	4	4	3	3	3	4	932030	75000	51	4	2	11	강원 강릉시
1523502	303706	5	5	5	5	5	5	5	932030	30000	58	4	1	10	강원 강릉시
1524703	105020	5	4	4	4	4	4	5	932030	75000	32	3	2	8	강원 강릉시
1524703	900216	5	4	4	4	4	4	5	932030	75000	32	3	2	8	강원 강릉시
1525501	116132	5	4	3	4	4	4	4	932030	28667	52	4	1	10	강원 강릉시
1525502	116132	5	4	3	4	4	4	4	932030	28667	52	4	1	10	강원 강릉시
1525503	116132	5	4	3	4	4	4	4	932030	28667	17	1	1	1	강원 강릉시
1525701	120891	4	4	4	4	4	4	4	932030	18333	60	5	1	13	강원 강릉시
1525702	109125	4	3	4	3	4	4	4	932030	100000	60	5	3	15	강원 강릉시
1525702	120891	4	4	4	4	4	4	4	932030	18333	60	5	1	13	강원 강릉시
1526501	123145	4	4	4	4	4	4	5	932030	100000	52	4	3	12	강원 강릉시
1527703	109072	4	4	4	4	4	4	5	932030	50000	19	1	2	2	강원 강릉시
1528502	109682	4	5	4	4	4	4	4	932030	30000	57	4	1	10	강원 강릉시
1529601	119796	4	3	3	3	2	3	4	932030	50000	61	5	2	14	강원 강릉시
1529602	119796	4	3	3	3	2	3	4	932030	50000	51	4	2	11	강원 강릉시
1529603	119796	4	3	3	3	2	3	4	932030	50000	26	2	2	5	강원 강릉시
1529603	119812	4	5	4	4	5	5	4	932030	75000	26	2	2	5	강원 강릉시
1529604	119796	4	3	3	3	2	3	4	932030	50000	19	1	2	2	강원 강릉시
1538001	116341	4	3	3	4	4	3	4	932030	200000	54	4	3	12	강원 강릉시
1538703	115756	5	5	5	5	5	5	4	932030	30000	60	5	1	13	강원 강릉시
1000101	115439	4	4	4	4	4	4	4	931010	50000	40	3	2	8	경기 수원시
1001902	104009	5	5	5	5	5	5	4	931010	600000	47	4	3	12	경기 수원시
1002302	123176	5	4	5	4	4	4	4	931010	50000	77	5	2	14	경기 수원시
1003502	110236	5	5	4	5	5	5	5	931010	250000	34	3	3	9	경기 수원시
1005301	119861	4	4	4	4	4	3	5	931010	15000	79	5	1	13	경기 수원시
1005302	119877	4	4	4	4	4	4	4	931010	20000	70	5	1	13	경기 수원시
1008602	106879	3	4	5	4	3	4	4	931010	125000	55	4	3	12	경기 수원시
1020702	122700	4	4	4	4	4	4	4	931010	75000	37	3	2	8	경기 수원시
1021201	104221	4	4	4	4	4	4	4	931010	162500	69	5	3	15	경기 수원시
1021201	900169	4	4	4	4	4	4	4	931010	162500	69	5	3	15	경기 수원시
1021503	117489	4	4	4	4	4	4	4	931010	183333	47	4	3	12	경기 수원시
1023503	117087	5	4	4	4	4	4	4	931010	283333	30	3	3	9	경기 수원시
1024502	104897	4	4	4	4	4	4	4	931010	100000	25	2	3	6	경기 수원시
1027402	104235	4	4	4	4	4	4	4	931010	130000	33	3	3	9	경기 수원시
1027402	900172	4	4	4	4	4	4	4	931010	130000	33	3	3	9	경기 수원시
1028504	119965	4	4	4	3	4	4	4	931010	112500	21	2	3	6	경기 수원시
1035001	110790	4	4	4	4	4	4	4	931010	56667	60	5	2	14	경기 수원시
1035002	110790	4	4	4	4	4	4	4	931010	56667	57	4	2	11	경기 수원시
1035003	110790	4	4	4	4	4	4	4	931010	56667	33	3	2	8	경기 수원시
1036905	119754	4	3	4	4	3	3	4	931010	150000	35	3	3	9	경기 수원시
1041601	120281	4	4	4	4	4	4	4	931010	142857	82	6	3	18	경기 수원시
1043001	301726	5	4	4	3	3	3	5	931010	50000	69	5	2	14	경기 수원시
1047802	122518	4	4	4	4	4	4	4	931010	50000	57	4	2	11	경기 수원시
1052703	102699	5	4	4	4	4	4	5	931010	140000	36	3	3	9	경기 수원시
1052703	900107	5	4	4	4	4	4	5	931010	140000	36	3	3	9	경기 수원시
1057603	117478	4	4	4	4	4	4	4	931010	390000	24	2	3	6	경기 수원시
1057701	122175	4	4	4	4	4	3	4	931010	50000	41	3	2	8	경기 수원시
1057701	122186	4	4	4	4	4	4	4	931010	50000	41	3	2	8	경기 수원시
1057702	122175	4	4	4	4	4	3	4	931010	50000	36	3	2	8	경기 수원시
1057702	122186	4	4	4	4	4	4	4	931010	50000	36	3	2	8	경기 수원시
1060402	102913	5	5	4	5	5	4	5	931010	62500	53	4	2	11	경기 수원시
1060402	900115	5	5	4	5	5	4	5	931010	62500	53	4	2	11	경기 수원시
1061602	101736	5	5	4	5	4	4	5	931010	125000	51	4	3	12	경기 수원시
1061602	900059	5	5	4	5	4	4	5	931010	125000	51	4	3	12	경기 수원시
1070804	106469	4	4	4	4	5	4	4	931010	50000	25	2	2	5	경기 수원시
1071901	113303	4	3	3	3	4	3	4	931010	50000	58	4	2	11	경기 수원시
1071901	113308	4	4	3	4	4	4	4	931010	333333	58	4	3	12	경기 수원시
1072801	121534	5	4	4	5	5	5	4	931010	100000	59	4	3	12	경기 수원시
1077902	116844	3	3	3	3	3	3	4	931010	100000	50	4	3	12	경기 수원시
1084002	102412	4	4	4	4	4	4	4	931010	200000	61	5	3	15	경기 수원시
1084002	900094	4	4	4	4	4	4	4	931010	200000	61	5	3	15	경기 수원시
1089401	103233	3	4	3	4	3	3	3	931010	100000	68	5	3	15	경기 수원시
1089602	104537	5	5	5	4	5	5	5	931010	133333	68	5	3	15	경기 수원시
1089602	900183	5	5	5	4	5	5	5	931010	133333	68	5	3	15	경기 수원시
1091004	106733	4	4	3	4	4	4	4	931010	116667	26	2	3	6	경기 수원시
1097302	109336	5	5	4	4	4	4	5	931010	200000	54	4	3	12	경기 수원시
1097303	109347	5	4	4	4	4	4	5	931010	143333	30	3	3	9	경기 수원시
1098401	107348	5	5	4	4	4	4	5	931010	187500	47	4	3	12	경기 수원시
1098403	108200	5	5	4	4	4	4	5	931010	92500	17	1	2	2	경기 수원시
1098902	105332	5	5	4	4	4	4	5	931010	190000	63	5	3	15	경기 수원시
1100601	117992	3	4	4	4	4	4	4	931010	100000	68	5	3	15	경기 수원시
1102101	107367	4	4	4	4	4	4	4	931010	100000	58	4	3	12	경기 수원시
1108101	106637	5	5	4	4	4	4	5	931010	40000	83	6	1	16	경기 수원시
1111101	115620	5	4	4	4	3	3	4	931010	25000	74	5	1	13	경기 수원시
1111302	115197	5	4	4	4	4	3	4	931010	50000	21	2	2	5	경기 수원시
1113001	108315	4	5	5	4	5	4	4	931010	35000	61	5	1	13	경기 수원시
1113005	108326	4	5	4	5	5	4	4	931010	100000	31	3	3	9	경기 수원시
1113502	123009	4	5	4	4	4	4	4	931010	25000	49	4	1	10	경기 수원시
1113502	123014	4	4	5	4	4	4	4	931010	25000	49	4	1	10	경기 수원시
1113502	123016	4	4	4	4	4	4	4	931010	25000	49	4	1	10	경기 수원시
1113502	123019	4	4	5	4	4	4	4	931010	25000	49	4	1	10	경기 수원시
1113601	122595	4	5	4	4	4	4	4	931010	33333	68	5	1	13	경기 수원시
1114801	115267	4	4	4	4	3	3	4	931010	25000	49	4	1	10	경기 수원시
1114801	115269	4	4	3	4	3	3	4	931010	25000	49	4	1	10	경기 수원시
1115001	104311	5	4	4	5	4	4	5	931010	100000	46	4	3	12	경기 수원시
1115304	122480	4	4	4	4	4	4	4	931010	66667	19	1	2	2	경기 수원시
1115603	115760	4	4	4	4	4	4	4	931010	125000	34	3	3	9	경기 수원시
1115704	122555	4	4	4	4	4	4	4	931010	125000	24	2	3	6	경기 수원시
1117201	117918	4	4	4	4	4	4	4	931010	30000	72	5	1	13	경기 수원시
1118203	113942	4	4	4	4	4	4	4	931010	150000	58	4	3	12	경기 수원시
1120403	106624	5	3	4	5	5	4	4	931010	150000	25	2	3	6	경기 수원시
1120802	106373	5	3	4	4	4	4	5	931010	125000	48	4	3	12	경기 수원시
1121403	119264	4	4	4	4	4	4	4	931010	186667	27	2	3	6	경기 수원시
1121701	115029	4	4	4	4	4	4	4	931010	100000	50	4	3	12	경기 수원시
1124201	113149	4	4	4	4	4	4	4	931010	40000	72	5	1	13	경기 수원시
1124202	113149	4	4	4	4	4	4	4	931010	40000	65	5	1	13	경기 수원시
1127103	104850	5	4	4	4	4	4	4	931010	97500	17	1	2	2	경기 수원시
1127103	900208	5	4	4	4	4	4	4	931010	97500	17	1	2	2	경기 수원시
1130203	107848	4	4	4	4	4	4	4	931010	133333	31	3	3	9	경기 수원시
1131101	107441	3	3	4	4	4	4	3	931010	50000	30	3	2	8	경기 수원시
1131102	110152	5	5	5	5	5	5	5	931010	266667	28	2	3	6	경기 수원시
1131301	114497	3	3	4	4	4	4	3	931010	40000	51	4	1	10	경기 수원시
1131301	114502	3	4	4	4	4	4	4	931010	50000	51	4	2	11	경기 수원시
1131301	114513	3	3	4	4	4	4	3	931010	33333	51	4	1	10	경기 수원시
1131302	114497	3	3	4	4	4	4	3	931010	40000	51	4	1	10	경기 수원시
1131302	114502	3	4	4	4	4	4	4	931010	50000	51	4	2	11	경기 수원시
1131302	114513	3	3	4	4	4	4	3	931010	33333	51	4	1	10	경기 수원시
1131303	114497	3	3	4	4	4	4	3	931010	40000	81	6	1	16	경기 수원시
1131303	114502	3	4	4	4	4	4	4	931010	50000	81	6	2	17	경기 수원시
1131303	114513	3	3	4	4	4	4	3	931010	33333	81	6	1	16	경기 수원시
1131304	114497	3	3	4	4	4	4	3	931010	40000	21	2	1	4	경기 수원시
1131304	114502	3	4	4	4	4	4	4	931010	50000	21	2	2	5	경기 수원시
1131305	114497	3	3	4	4	4	4	3	931010	40000	16	1	1	1	경기 수원시
1131305	114502	3	4	4	4	4	4	4	931010	50000	16	1	2	2	경기 수원시
1131403	107180	4	4	4	4	4	4	4	931010	100000	22	2	3	6	경기 수원시
1133202	300671	4	4	4	4	4	4	4	931010	8000	58	4	1	10	경기 수원시
1133702	105155	5	4	3	4	4	4	4	931010	20000	61	5	1	13	경기 수원시
1133703	104556	5	4	4	3	3	4	4	931010	20000	35	3	1	7	경기 수원시
1133703	119718	4	4	4	4	4	4	4	931010	25000	35	3	1	7	경기 수원시
1134303	302391	5	5	5	5	5	5	5	931010	50000	37	3	2	8	경기 수원시
1136302	301161	5	4	3	4	4	4	5	931010	150000	41	3	3	9	경기 수원시
1136901	107060	4	3	4	4	3	4	3	931010	250000	78	5	3	15	경기 수원시
1143902	106213	5	4	4	4	4	4	4	931010	20000	66	5	1	13	경기 수원시
1143902	106214	4	4	4	4	4	4	4	931010	30000	66	5	1	13	경기 수원시
1145501	114872	4	3	3	4	4	4	4	931010	50000	41	3	2	8	경기 수원시
1145501	114874	4	3	3	4	4	3	4	931010	65000	41	3	2	8	경기 수원시
1145502	114872	4	3	3	4	4	4	4	931010	50000	40	3	2	8	경기 수원시
1145502	114874	4	3	3	4	4	3	4	931010	65000	40	3	2	8	경기 수원시
1145801	302348	5	5	5	5	5	5	4	931010	200000	53	4	3	12	경기 수원시
1145802	302331	5	5	4	4	4	4	5	931010	150000	52	4	3	12	경기 수원시
1149601	122338	5	5	4	5	5	5	5	931010	10000	42	3	1	7	경기 수원시
1149601	122363	5	5	3	4	5	5	5	931010	100000	42	3	3	9	경기 수원시
1149602	122338	5	5	4	5	5	5	5	931010	10000	38	3	1	7	경기 수원시
1152301	119935	4	4	3	2	3	4	3	931010	150000	53	4	3	12	경기 수원시
1160101	102563	5	4	4	4	4	3	5	931010	80000	84	6	2	17	경기 수원시
1160101	900100	5	4	4	4	4	3	5	931010	80000	84	6	2	17	경기 수원시
1160703	123769	5	4	4	4	4	4	4	931010	173333	28	2	3	6	경기 수원시
1161804	103264	4	2	4	4	3	4	3	931010	60000	40	3	2	8	경기 수원시
1161804	900131	4	2	4	4	3	4	3	931010	60000	40	3	2	8	경기 수원시
1162801	105772	3	3	4	2	3	2	3	931010	15000	78	5	1	13	경기 수원시
1165101	109309	4	4	4	4	4	4	4	931010	25200	74	5	1	13	경기 수원시
1165101	109332	4	4	4	4	4	4	4	931010	35200	74	5	1	13	경기 수원시
1165101	120792	4	4	4	4	4	4	4	931010	18000	74	5	1	13	경기 수원시
1165101	120809	4	4	4	3	5	4	4	931010	25000	74	5	1	13	경기 수원시
1166501	302147	4	3	3	4	4	4	4	931010	12600	38	3	1	7	경기 수원시
1166501	302149	4	4	4	4	4	4	4	931010	22985	38	3	1	7	경기 수원시
1166501	302150	4	4	4	3	3	3	4	931010	133580	38	3	3	9	경기 수원시
1166502	300835	4	4	4	4	4	4	4	931010	11000	38	3	1	7	경기 수원시
1166502	300836	4	4	4	4	4	4	4	931010	100000	38	3	3	9	경기 수원시
1166502	300838	4	4	4	4	4	4	4	931010	6500	38	3	1	7	경기 수원시
1166502	300840	3	4	4	4	4	4	3	931010	0	38	3	1	7	경기 수원시
1166502	300841	3	3	4	4	4	4	3	931010	8700	38	3	1	7	경기 수원시
1166502	300843	3	4	4	4	4	4	3	931010	0	38	3	1	7	경기 수원시
1166502	300844	3	4	4	4	4	4	3	931010	0	38	3	1	7	경기 수원시
1166502	300845	3	4	4	4	4	4	3	931010	0	38	3	1	7	경기 수원시
1166502	300846	3	4	4	4	4	4	3	931010	0	38	3	1	7	경기 수원시
1166502	300847	3	4	4	4	4	4	3	931010	0	38	3	1	7	경기 수원시
1166502	300848	3	4	4	4	4	4	3	931010	0	38	3	1	7	경기 수원시
1166502	300850	3	4	4	4	4	4	3	931010	0	38	3	1	7	경기 수원시
1166502	300851	3	4	4	4	4	4	3	931010	0	38	3	1	7	경기 수원시
1166502	300852	3	4	4	4	4	4	3	931010	0	38	3	1	7	경기 수원시
1166502	300853	3	4	4	4	4	4	3	931010	0	38	3	1	7	경기 수원시
1166502	300855	3	4	4	4	4	4	3	931010	0	38	3	1	7	경기 수원시
1166502	300857	3	4	4	4	4	4	3	931010	0	38	3	1	7	경기 수원시
1166502	300858	3	3	4	4	3	4	3	931010	120000	38	3	3	9	경기 수원시
1166502	302143	3	4	4	4	4	4	3	931010	0	38	3	1	7	경기 수원시
1166502	302147	4	3	3	4	4	4	4	931010	12600	38	3	1	7	경기 수원시
1166502	302149	4	4	4	4	4	4	4	931010	22985	38	3	1	7	경기 수원시
1166502	302150	4	4	4	3	3	3	4	931010	133580	38	3	3	9	경기 수원시
1166502	302151	3	3	3	3	3	3	3	931010	22100	38	3	1	7	경기 수원시
1166502	302152	4	4	4	4	4	4	4	931010	0	38	3	1	7	경기 수원시
1166502	302153	4	4	4	4	4	4	4	931010	0	38	3	1	7	경기 수원시
1166502	302154	4	4	4	4	4	4	4	931010	0	38	3	1	7	경기 수원시
1166502	302155	4	4	4	4	4	4	4	931010	0	38	3	1	7	경기 수원시
1166502	302160	4	4	4	4	4	4	4	931010	0	38	3	1	7	경기 수원시
1166502	302458	3	4	4	3	3	4	3	931010	0	38	3	1	7	경기 수원시
1166502	303071	4	4	4	4	4	4	4	931010	15500	38	3	1	7	경기 수원시
1166502	303072	4	4	4	4	4	4	4	931010	0	38	3	1	7	경기 수원시
1166502	303074	4	4	4	4	4	4	4	931010	0	38	3	1	7	경기 수원시
1166502	303075	4	4	4	4	4	4	4	931010	0	38	3	1	7	경기 수원시
1167201	116495	4	4	4	4	4	3	4	931010	10000	76	5	1	13	경기 수원시
1170301	300058	3	3	3	4	4	4	3	931010	50000	49	4	2	11	경기 수원시
1176701	123717	4	4	4	4	4	4	3	931010	100000	52	4	3	12	경기 수원시
1181801	116856	4	4	4	4	4	4	4	931010	15000	74	5	1	13	경기 수원시
1181801	116868	4	4	4	4	4	4	4	931010	15000	74	5	1	13	경기 수원시
1181801	116871	4	4	4	4	4	4	4	931010	15000	74	5	1	13	경기 수원시
1181802	116856	4	4	4	4	4	4	4	931010	15000	70	5	1	13	경기 수원시
1181802	116868	4	4	4	4	4	4	4	931010	15000	70	5	1	13	경기 수원시
1181802	116871	4	4	4	4	4	4	4	931010	15000	70	5	1	13	경기 수원시
1181802	116889	4	4	4	4	4	4	4	931010	20000	70	5	1	13	경기 수원시
1181802	116895	4	4	4	4	4	4	4	931010	20000	70	5	1	13	경기 수원시
1182001	107190	4	4	3	4	4	4	4	931010	50000	79	5	2	14	경기 수원시
1182301	121134	4	3	4	4	4	3	4	931010	65000	73	5	2	14	경기 수원시
1182302	121134	4	3	4	4	4	3	4	931010	65000	69	5	2	14	경기 수원시
1182901	105200	4	4	5	4	4	4	4	931010	0	79	5	1	13	경기 수원시
1182902	105200	4	4	5	4	4	4	4	931010	0	76	5	1	13	경기 수원시
1182902	114780	4	4	4	4	4	4	4	931010	15000	76	5	1	13	경기 수원시
1183304	109146	4	4	4	4	4	4	4	931010	166667	34	3	3	9	경기 수원시
1183602	301061	4	4	5	4	4	4	4	931010	30000	43	3	1	7	경기 수원시
1185901	303498	4	4	4	5	5	5	5	931010	17500	52	4	1	10	경기 수원시
1185901	303501	4	4	3	3	4	4	5	931010	17500	52	4	1	10	경기 수원시
1185901	303507	3	3	3	3	4	4	4	931010	0	52	4	1	10	경기 수원시
1185902	303498	4	4	4	5	5	5	5	931010	17500	45	3	1	7	경기 수원시
1185902	303501	4	4	3	3	4	4	5	931010	17500	45	3	1	7	경기 수원시
1185902	303507	3	3	3	3	4	4	4	931010	0	45	3	1	7	경기 수원시
1185903	303498	4	4	4	5	5	5	5	931010	17500	19	1	1	1	경기 수원시
1185903	303501	4	4	3	3	4	4	5	931010	17500	19	1	1	1	경기 수원시
1185903	303507	3	3	3	3	4	4	4	931010	0	19	1	1	1	경기 수원시
1185904	303498	4	4	4	5	5	5	5	931010	17500	15	1	1	1	경기 수원시
1185904	303501	4	4	3	3	4	4	5	931010	17500	15	1	1	1	경기 수원시
1185904	303507	3	3	3	3	4	4	4	931010	0	15	1	1	1	경기 수원시
1186701	100927	3	3	4	4	4	4	4	931010	133333	56	4	3	12	경기 수원시
1186701	100928	3	3	4	4	4	4	4	931010	33333	56	4	1	10	경기 수원시
1186702	100927	3	3	4	4	4	4	4	931010	133333	49	4	3	12	경기 수원시
1186702	100928	3	3	4	4	4	4	4	931010	33333	49	4	1	10	경기 수원시
1186704	100927	3	3	4	4	4	4	4	931010	133333	26	2	3	6	경기 수원시
1186704	100928	3	3	4	4	4	4	4	931010	33333	26	2	1	4	경기 수원시
1186705	100927	3	3	4	4	4	4	4	931010	133333	24	2	3	6	경기 수원시
1186705	100928	3	3	4	4	4	4	4	931010	33333	24	2	1	4	경기 수원시
1186706	100927	3	3	4	4	4	4	4	931010	133333	19	1	3	3	경기 수원시
1186706	100928	3	3	4	4	4	4	4	931010	33333	19	1	1	1	경기 수원시
1186707	100927	3	3	4	4	4	4	4	931010	133333	17	1	3	3	경기 수원시
1186707	100928	3	3	4	4	4	4	4	931010	33333	17	1	1	1	경기 수원시
1187102	100910	4	4	3	4	3	4	4	931010	50000	61	5	2	14	경기 수원시
1187302	114550	5	4	4	4	4	4	5	931010	100000	81	6	3	18	경기 수원시
1188203	110221	4	4	4	4	4	4	4	931010	105000	20	2	3	6	경기 수원시
1198704	105696	4	4	3	4	4	4	4	931010	10000	16	1	1	1	경기 수원시
1199701	110501	4	4	4	4	4	4	4	931010	110000	43	3	3	9	경기 수원시
1199701	121715	4	3	4	4	4	4	4	931010	100000	43	3	3	9	경기 수원시
