HID, ,sex,age,sr_type,sido,ara_size,school1,school2,occ0,occ1,occ2,fac,marry,inc1_1,inc2_1,wt
11171,1117102,2,41,2,6,1,5,1,,11,9,6,2,5000,417,4945.7182616776500000
11171,1117103,2,68,2,6,1,3,1,,11,9,6,3,5000,417,2500.8283492389500000
11171,1117104,2,15,2,6,1,3,2,,12,10,6,1,5000,417,5105.2840796837900000
11172,1117201,1,72,2,6,1,4,1,,16,14,2,2,2000,167,8309.6683296826800000
11172,1117202,2,65,2,6,1,3,1,,9,5,2,2,2000,167,8387.0809925889300000
11173,1117301,1,84,2,6,1,6,1,,16,14,2,2,2400,200,5631.6269662497500000
11173,1117302,2,79,2,6,1,4,1,,11,9,2,2,2400,200,5345.5231574259300000
11174,1117401,1,81,2,6,1,5,1,,16,14,3,2,6000,500,6724.2716346031400000
11174,1117402,2,75,2,6,1,4,1,,11,9,3,2,6000,500,6382.6581474607100000
11174,1117403,2,45,2,6,1,7,1,,2,8,3,1,6000,500,15062.8010362796000000
11177,1117701,1,48,1,8,3,6,1,,9,5,4,2,5000,417,6321.2861421583600000
11177,1117702,2,46,1,8,3,6,1,,9,5,4,2,5000,417,6000.1455458839100000
11177,1117703,2,19,1,8,3,6,2,,14,12,4,1,5000,417,5708.1753933958100000
11177,1117704,2,17,1,8,3,4,2,,13,11,4,1,5000,417,5708.1753933958100000
11178,1117801,2,84,2,6,1,2,1,,11,9,1,3,1000,83,6573.8362885339300000
11180,1118001,1,40,2,6,1,5,1,,5,2,6,2,6000,500,7102.5343989045000000
11180,1118002,2,36,2,6,1,5,1,,2,8,6,2,6000,500,5788.0173054312600000
11182,1118201,2,83,1,6,1,2,1,,11,9,3,3,3500,292,3531.6567358885200000
11182,1118203,1,58,1,6,1,6,1,,4,3,3,1,3500,292,6550.5216897318900000
11184,1118401,1,72,1,6,1,2,1,,16,14,2,2,1000,83,6791.0290972536600000
11184,1118402,2,66,1,6,1,4,1,,16,14,2,2,1000,83,6854.2941549472900000
11185,1118501,1,76,1,6,2,4,1,,16,14,3,2,1200,100,7271.9585875516200000
11185,1118502,2,69,1,6,2,4,1,,11,9,3,2,1200,100,7591.2165810706100000
11186,1118601,1,53,1,6,1,6,1,,9,5,1,4,2500,208,78208.9273115010000000
11187,1118701,1,64,1,6,1,3,1,,1,7,2,2,5000,417,13452.8716912940000000
11187,1118702,2,58,1,6,1,3,1,,5,3,2,2,5000,417,14961.8385849953000000
11188,1118801,1,69,1,6,1,4,1,,16,14,3,2,1200,100,3464.8723322222100000
11188,1118802,2,65,1,6,1,4,1,,11,9,3,2,1200,100,3288.8462606663400000
11189,1118901,1,66,1,6,1,4,1,,3,6,2,2,3000,250,7706.0811854801100000
11189,1118902,2,62,1,6,1,5,1,,4,3,2,2,3000,250,9993.7015506663300000
11190,1119001,1,42,1,6,1,7,1,,4,3,5,2,3000,250,6996.6155381190300000
11190,1119002,2,43,1,6,1,7,1,,5,2,5,2,3000,250,6641.1661508765300000
11191,1119101,1,70,2,6,1,3,5,,9,5,3,2,4800,400,3546.3206218251400000
11191,1119102,2,67,2,6,1,4,1,,11,9,3,2,4800,400,3579.3580562885800000
11191,1119104,1,40,2,6,1,5,1,,4,3,3,1,4800,400,7457.5177887351500000
11193,1119301,1,73,2,6,1,3,1,,5,2,2,2,3600,300,6810.9961262263800000
11193,1119302,2,67,2,6,1,3,1,,3,6,2,2,3600,300,6874.4471962639100000
11196,1119601,2,59,2,6,1,4,1,,5,2,1,3,3000,250,21624.9923612744000000
11198,1119801,1,48,2,6,1,5,1,,16,14,5,2,5000,417,7093.4490537607400000
11198,1119802,2,44,2,6,1,4,1,,5,3,5,2,5000,417,6205.2427072068300000
11198,1119803,2,23,2,6,1,4,1,,15,13,5,1,5000,417,7131.5688773830300000
11198,1119804,2,20,2,6,1,6,2,,14,12,5,1,5000,417,7131.5688773830300000
11198,1119805,1,18,2,6,1,4,2,,13,11,5,1,5000,417,6748.2781931449000000
11199,1119901,1,76,1,11,3,1,99,,5,2,2,2,1500,125,5823.8437272612300000
11199,1119902,2,74,1,11,3,1,99,,16,14,2,2,1500,125,5717.4040699856000000
11200,1120001,1,41,2,6,1,5,1,,4,3,4,2,5000,417,8845.6454143971000000
11200,1120002,2,40,2,6,1,5,1,,11,9,4,2,5000,417,8396.2596756521700000
11201,1120101,1,56,2,6,1,5,1,,3,6,4,2,6000,500,7212.9413300058600000
11201,1120102,2,54,2,6,1,5,1,,11,9,4,2,6000,500,8685.7212069170300000
11201,1120103,2,26,2,6,1,6,1,,8,4,4,1,6000,500,9211.6865624452600000
11201,1120105,1,22,2,6,1,6,2,,14,12,4,1,6000,500,10240.8052468729000000
11202,1120201,1,50,2,6,1,5,1,,2,8,4,2,8000,667,7858.9225093342300000
11202,1120202,2,48,2,6,1,5,1,,11,9,4,2,8000,667,7881.9306187432000000
11202,1120203,2,17,2,6,1,4,2,,13,11,4,1,8000,667,7498.3918417157400000
11203,1120301,1,55,2,6,1,5,1,,2,8,5,2,9000,750,5741.3119465018900000
11203,1120302,2,55,2,6,1,5,1,,11,9,5,2,9000,750,5449.6358064833800000
11203,1120303,2,26,2,6,1,6,2,,14,12,5,1,9000,750,7332.2606810049900000
11203,1120304,2,24,2,6,1,6,2,,14,12,5,1,9000,750,7737.2955646287000000
11203,1120305,1,19,2,6,1,6,2,,14,12,5,1,9000,750,7321.4497161051900000
11204,1120401,1,57,1,11,3,6,1,,8,4,4,2,5000,417,5987.4968685907800000
11204,1120402,2,54,1,11,3,6,1,,4,3,4,2,5000,417,7210.0584419734800000
11204,1120403,1,25,1,11,3,6,2,,14,12,4,1,5000,417,8055.9306027347800000
11204,1120404,2,28,1,11,3,6,2,,14,12,4,1,5000,417,7646.6647825951300000
11206,1120601,1,60,2,6,1,5,1,,5,2,5,2,7000,583,4999.8821366878900000
11206,1120602,2,58,2,6,1,5,1,,16,14,5,2,7000,583,5560.7034088890500000
11206,1120604,2,27,2,6,1,6,2,,14,12,5,1,7000,583,7481.6975687111000000
11206,1120605,1,20,2,6,1,6,2,,14,12,5,1,7000,583,8317.5439370175800000
11207,1120701,1,65,2,6,1,6,1,,5,2,2,2,8000,667,10251.0930660369000000
11207,1120702,2,62,2,6,1,6,1,,11,9,2,2,8000,667,13294.2233807643000000
11208,1120801,1,48,2,6,1,6,1,,10,6,4,2,10000,833,7801.5608597934100000
11208,1120802,2,48,2,6,1,6,1,,5,3,4,2,10000,833,7405.2177976313700000
11208,1120803,2,21,2,6,1,6,2,,14,12,4,1,10000,833,7843.4860391666500000
11208,1120804,2,19,2,6,1,6,2,,14,12,4,1,10000,833,7044.8761104092600000
11211,1121101,1,73,1,6,1,4,1,,16,14,2,2,3000,250,6101.8764048565500000
11211,1121102,2,71,1,6,1,4,1,,11,9,2,2,3000,250,5791.8824917539900000
11212,1121201,1,44,2,6,1,4,1,,5,2,5,2,6000,500,6963.2244884457600000
11212,1121202,2,43,2,6,1,5,1,,5,2,5,2,6000,500,6609.4714682654700000
11212,1121203,1,15,2,6,1,3,2,,12,10,5,1,6000,500,7187.8819704678700000
11214,1121401,1,60,1,6,1,4,1,,5,2,4,2,4800,400,6253.2095266647300000
11214,1121402,2,58,1,6,1,4,1,,4,3,4,2,4800,400,6954.6126450205700000
11214,1121403,2,27,1,6,1,5,1,,3,6,4,1,4800,400,9357.1450752798100000
11214,1121404,1,25,1,6,1,5,4,,10,6,4,1,4800,400,9857.9594515182900000
11215,1121501,1,55,2,6,1,7,1,,1,7,4,2,7500,625,5900.7442769475400000
11215,1121502,2,49,2,6,1,6,1,,11,9,4,2,7500,625,7507.8146971119900000
11215,1121503,1,19,2,6,1,6,2,,14,12,4,1,7500,625,7524.7613984098800000
11215,1121504,2,17,2,6,1,4,2,,13,11,4,1,7500,625,7142.4805922631700000
11217,1121701,1,50,2,6,1,6,1,,3,6,3,2,8000,667,19072.2493288562000000
11217,1121702,2,50,2,6,1,4,1,,11,9,3,2,8000,667,18103.3209519369000000
11217,1121703,2,20,2,6,1,6,2,,14,12,3,1,8000,667,20260.1570843547000000
11218,1121801,1,51,2,11,1,6,1,,5,2,4,2,15000,1250,6828.4693985129200000
11218,1121802,2,49,2,11,1,7,1,,2,8,4,2,15000,1250,6848.4607104046200000
11218,1121803,1,23,2,11,1,6,2,,14,12,4,1,15000,1250,7642.0156846845900000
11218,1121804,1,20,2,11,1,6,2,,14,12,4,1,15000,1250,7642.0156846845900000
11220,1122001,1,70,2,6,1,4,1,,5,2,2,2,3000,250,6576.0498451754400000
11220,1122002,2,70,2,6,1,4,1,,11,9,2,2,3000,250,6241.9664765511700000
11222,1122201,1,63,1,6,1,5,1,,7,4,6,2,6360,530,4101.8003582085700000
11222,1122202,2,66,1,6,1,4,1,,11,9,6,2,6360,530,2849.6688433418600000
11222,1122203,2,36,1,6,1,6,1,,11,9,6,2,6360,530,4838.3805383124500000
11222,1122204,1,38,1,6,1,6,1,,1,7,6,2,6360,530,5097.3409917205000000
11223,1122301,2,31,1,6,1,5,5,,16,14,1,1,1600,133,56805.0979721332000000
11224,1122401,1,60,1,6,1,3,1,,5,3,4,2,4680,390,6006.7592009092500000
11224,1122402,2,61,1,6,1,4,1,,9,5,4,2,4680,390,5701.5975315787100000
11225,1122501,1,75,1,6,1,2,1,,6,1,4,2,5200,433,2941.4481647604700000
11225,1122502,2,72,1,6,1,2,1,,6,1,4,2,5200,433,2887.6886977806900000
11225,1122503,1,43,1,6,1,6,1,,6,1,4,4,5200,433,6397.5006411740600000
11225,1122504,2,19,1,6,1,6,2,,14,12,4,1,5200,433,6268.4073906070700000
11227,1122701,2,70,1,6,1,4,1,,5,2,1,4,1800,150,21087.1360033001000000
11230,1123001,1,58,1,6,1,3,1,,3,6,1,2,2400,200,66237.9764517879000000
11233,1123301,1,45,1,6,1,4,1,,5,2,3,2,3600,300,19883.2676243458000000
11233,1123302,2,50,1,6,1,4,1,,11,9,3,2,3600,300,17862.0305547609000000
11233,1123303,2,20,1,6,1,6,2,,14,12,3,1,3600,300,19990.1192629677000000
11234,1123401,1,54,2,6,1,6,1,,3,6,4,2,6000,500,7408.6774495530600000
11234,1123402,2,51,2,6,1,6,1,,11,9,4,2,6000,500,7032.2940617031000000
11234,1123403,1,18,2,6,1,4,2,,13,11,4,1,6000,500,7447.1392893668400000
11234,1123404,2,17,2,6,1,4,2,,13,11,4,1,6000,500,7068.8019228654100000
11236,1123601,1,43,1,6,1,6,1,,5,2,4,2,6600,550,8871.1373508098400000
11236,1123602,2,38,1,6,1,4,1,,11,9,4,2,6600,550,7229.2921964960400000
11240,1124001,1,69,1,6,1,4,1,,5,2,4,2,5000,417,4113.0335558983500000
11240,1124002,2,62,1,6,1,4,1,,11,9,4,2,5000,417,5334.0250168884100000
11240,1124003,1,40,1,6,1,4,1,,5,2,4,1,5000,417,8134.0669280600100000
11240,1124004,1,39,1,6,1,4,1,,5,2,4,1,5000,417,6983.4154788831600000
11241,1124101,2,51,1,7,1,4,1,,5,2,3,4,4000,333,12026.1315991875000000
11241,1124102,1,23,1,7,1,6,2,,14,12,3,1,4000,333,14179.2798371729000000
11241,1124103,2,20,1,7,1,6,2,,14,12,3,1,4000,333,13458.9292187626000000
11242,1124201,1,72,1,7,1,4,1,,6,1,2,2,1000,83,5219.1041444084400000
11242,1124202,2,65,1,7,1,4,1,,11,9,2,2,1000,83,5267.7251884470500000
11243,1124301,2,79,1,7,1,2,1,,11,9,1,3,1000,83,3012.7411771353900000
11244,1124403,1,40,1,7,1,5,1,,8,4,3,2,3500,292,15575.0568902896000000
11244,1124404,2,26,1,7,1,4,1,,11,9,3,2,3500,292,16101.3019686463000000
11245,1124501,1,44,1,7,1,4,1,,3,6,4,2,4000,333,5880.8038444934600000
11245,1124502,2,37,1,7,1,4,1,,11,9,4,2,4000,333,4792.4012063954100000
11246,1124601,2,57,1,7,1,4,1,,5,2,3,4,4500,375,7840.3217799487200000
11246,1124602,2,82,1,7,1,2,1,,11,9,3,3,4500,375,4453.2814931902800000
11246,1124603,2,19,1,7,1,6,2,,14,12,3,1,4500,375,9998.1541161430000000
11247,1124701,2,75,1,7,1,2,1,,11,9,1,3,1500,125,9737.3397960944300000
11249,1124901,1,92,1,7,1,3,1,,16,14,1,3,800,67,3405.5966795463500000
11252,1125201,1,76,2,7,1,6,1,,4,3,1,3,1000,83,8712.9479545541600000
11254,1125401,2,55,2,7,1,4,1,,1,7,2,4,5500,458,11320.9804308900000000
11254,1125402,2,30,2,7,1,6,1,,16,14,2,1,5500,458,9570.1508682111400000
11255,1125501,1,59,2,7,1,4,1,,7,4,4,2,8500,708,4973.1708920275600000
11255,1125502,2,59,2,7,1,4,1,,11,9,4,2,8500,708,4720.5186580163400000
11255,1125503,2,32,2,7,1,6,1,,3,6,4,1,8500,708,3990.4737941385300000
11255,1125504,1,30,2,7,1,6,1,,3,6,4,1,8500,708,4204.0524688335700000
11256,1125601,1,58,2,7,1,6,1,,3,6,2,2,15000,1250,11771.9341692360000000
11256,1125602,2,58,2,7,1,4,1,,11,9,2,2,15000,1250,11173.8840456703000000
11257,1125701,1,41,2,7,3,4,1,,7,4,4,2,3000,250,5887.4620152127100000
11257,1125702,2,36,2,7,3,4,1,,11,9,4,2,3000,250,4797.8271016014200000
11258,1125801,1,57,2,7,1,7,1,,2,8,4,2,7000,583,5144.1753175600700000
11258,1125802,2,57,2,7,1,6,1,,11,9,4,2,7000,583,4882.8355377004100000
11258,1125803,1,30,2,7,1,7,2,,15,13,4,1,7000,583,4348.6104566746700000
11258,1125804,1,26,2,7,1,6,2,,14,12,4,1,7000,583,6921.2761653299600000
11259,1125901,1,47,2,7,1,6,1,,3,6,4,2,4000,333,5175.7703762261300000
11259,1125902,2,46,2,7,1,6,1,,11,9,4,2,4000,333,4912.8254711196200000
11259,1125903,2,73,2,7,1,2,1,,16,14,4,3,4000,333,2153.0792671439700000
11259,1125904,1,19,2,7,1,6,2,,14,12,4,1,4000,333,4923.9147413196100000
11260,1126001,1,44,2,7,1,5,1,,5,2,4,2,7000,583,5366.2849209668900000
11260,1126002,2,42,2,7,1,4,1,,5,2,4,2,7000,583,5093.6612965110100000
11260,1126003,2,15,2,7,1,3,2,,12,10,4,1,7000,583,5258.0002637590800000
11262,1126201,2,64,2,7,1,3,1,,9,5,2,4,2000,167,9286.1082274658000000
11262,1126202,2,34,2,7,1,5,1,,16,14,2,2,2000,167,9197.7608861251600000
11263,1126301,1,68,1,7,1,4,1,,6,1,2,2,1000,83,5392.7547090631200000
11263,1126302,2,61,1,7,1,4,1,,11,9,2,2,1000,83,6993.6430464649400000
11267,1126701,1,47,1,7,1,4,1,,5,2,4,2,8000,667,5727.4557993065000000
11267,1126702,2,44,1,7,1,4,1,,16,14,4,2,8000,667,5010.2923218506400000
11267,1126703,2,21,1,7,1,6,2,,14,12,4,1,8000,667,5758.2348467373500000
11267,1126704,1,19,1,7,1,6,2,,14,12,4,1,8000,667,5448.7548694199700000
11269,1126901,1,58,1,7,1,4,1,,3,6,4,2,8000,667,4897.5637159706600000
11269,1126902,2,54,1,7,1,4,1,,5,2,4,2,8000,667,5897.5764648288300000
11269,1126903,1,32,1,7,1,6,1,,3,6,4,1,8000,667,4140.1382092868000000
11269,1126904,2,28,1,7,1,6,1,,8,4,4,1,8000,667,6254.7052314772900000
11270,1127001,2,50,1,7,1,5,1,,5,2,6,4,3600,300,3703.6617564016800000
11270,1127002,1,24,1,7,1,6,2,,14,12,6,1,3600,300,4366.7621656329300000
11270,1127003,1,22,1,7,1,6,2,,14,12,6,1,3600,300,4366.7621656329300000
11270,1127004,2,19,1,7,1,6,2,,14,12,6,1,3600,300,3722.8891618555000000
11270,1127005,1,17,1,7,1,4,2,,13,11,6,1,3600,300,3922.1461359004300000
11271,1127101,1,46,2,7,1,6,1,,3,6,4,2,4000,333,5441.1275523080200000
11271,1127102,2,43,2,7,1,5,1,,11,9,4,2,4000,333,4759.8166712765900000
11271,1127103,2,17,2,7,1,4,2,,13,11,4,1,4000,333,4913.3846669702800000
11271,1127104,2,15,2,7,1,3,2,,12,10,4,1,4000,333,4913.3846669702800000
11272,1127201,1,63,2,7,1,4,1,,1,7,3,2,6500,542,9674.1152915631700000
11272,1127202,2,59,2,7,1,4,1,,11,9,3,2,6500,542,10759.2307996718000000
11272,1127203,1,28,2,7,1,6,1,,3,6,3,1,6500,542,15250.8940995631000000
11273,1127301,1,51,2,7,1,5,1,,3,6,5,2,8400,700,4674.6171334406300000
11273,1127302,2,50,2,7,1,4,1,,11,9,5,2,8400,700,4437.1323400255800000
11273,1127303,2,22,2,7,1,6,2,,14,12,5,1,8400,700,4965.7738738466400000
11273,1127304,2,21,2,7,1,6,2,,14,12,5,1,8400,700,4965.7738738466400000
11273,1127305,1,18,2,7,1,4,2,,13,11,5,1,8400,700,4698.8852132161900000
11274,1127401,1,48,2,7,1,4,1,,3,6,3,2,3500,292,14230.8633660433000000
11274,1127402,2,41,2,7,1,5,1,,11,9,3,2,3500,292,12448.9455623255000000
11275,1127501,1,42,2,7,1,4,1,,7,4,7,2,3500,292,3909.8778563178900000
11275,1127502,2,41,2,7,1,4,1,,11,9,7,2,3500,292,3711.2441482558300000
11276,1127601,2,49,2,7,1,4,1,,11,9,4,2,8000,667,5438.2048681895400000
11276,1127602,1,53,2,7,1,5,1,,3,6,4,2,8000,667,5422.3302279969200000
11276,1127603,1,25,2,7,1,6,2,,14,12,4,1,8000,667,5750.6803762711600000
11276,1127604,2,20,2,7,1,6,2,,14,12,4,1,8000,667,5760.0579925436100000
11278,1127801,1,51,2,7,1,4,1,,5,2,4,2,7000,583,5864.6617730433500000
11278,1127802,2,47,2,7,1,4,1,,11,9,4,2,7000,583,5881.8314015211100000
11278,1127803,1,25,2,7,1,6,2,,14,12,4,1,7000,583,6219.7973848167400000
11278,1127804,2,21,2,7,1,6,2,,14,12,4,1,7000,583,6229.9399887089400000
11279,1127901,1,89,2,7,1,3,1,,16,14,2,2,2000,167,3532.5892251706600000
11279,1127902,2,80,2,7,1,2,1,,11,9,2,2,2000,167,3353.1229291272000000
11281,1128101,1,52,2,7,1,6,1,,3,6,4,2,8000,667,5481.1709323373800000
11281,1128102,2,48,2,7,1,4,1,,11,9,4,2,8000,667,5497.2178370308300000
11281,1128103,1,24,2,7,1,6,2,,14,12,4,1,8000,667,6134.1995974209900000
11281,1128104,1,16,2,7,1,4,2,,13,11,4,1,8000,667,5509.6262025022600000
11282,1128201,1,49,2,7,1,4,1,,3,6,4,2,8500,708,5659.6747231668500000
11282,1128202,2,45,2,7,1,4,1,,11,9,4,2,8500,708,5372.1460028332600000
11282,1128203,2,21,2,7,1,6,2,,14,12,4,1,8500,708,5690.0895186452600000
11282,1128204,2,18,2,7,1,4,2,,13,11,4,1,8500,708,5110.7346294522400000
11283,1128301,1,62,2,7,1,3,1,,16,14,2,2,4800,400,3444.8346950706900000
11283,1128302,2,57,2,7,1,3,1,,5,2,2,2,4800,400,3831.2311187056000000
11284,1128401,1,51,2,7,1,4,1,,7,4,4,2,5000,417,5813.3734794829400000
11284,1128402,2,51,2,7,1,4,1,,11,9,4,2,5000,417,5518.0363940255500000
11284,1128403,2,23,2,7,1,6,2,,14,12,4,1,5000,417,6175.4572233987100000
11284,1128404,1,21,2,7,1,6,2,,14,12,4,1,5000,417,6505.9808748374800000
11285,1128501,1,44,2,7,1,4,1,,7,4,4,2,13000,1083,5875.0440444996800000
11285,1128502,2,39,2,7,1,4,1,,11,9,4,2,13000,1083,4787.7074139873100000
11286,1128601,1,51,2,7,1,4,1,,7,4,5,2,10000,833,4485.2148489193800000
11286,1128602,2,45,2,7,1,4,1,,11,9,5,2,10000,833,4498.3459510321800000
11286,1128603,2,21,2,7,1,6,2,,14,12,5,1,10000,833,4764.5747404685800000
11286,1128604,2,19,2,7,1,6,2,,14,12,5,1,10000,833,4279.4541352881400000
11288,1128801,1,68,2,7,1,4,1,,7,4,3,2,7000,583,6074.3097808699700000
11288,1128802,2,62,2,7,1,4,1,,11,9,3,2,7000,583,7877.5239470210400000
11288,1128803,1,35,2,7,1,6,1,,7,4,3,1,7000,583,10313.4166961576000000
11289,1128901,1,58,2,7,1,3,1,,3,6,3,2,8000,667,11560.9502865333000000
11289,1128902,2,53,2,7,1,4,1,,11,9,3,2,8000,667,13921.5316583996000000
11289,1128903,1,27,2,7,1,6,2,,14,12,3,1,8000,667,15554.7827838612000000
11290,1129001,1,50,2,7,1,4,1,,7,4,4,2,11000,917,5475.9148996997500000
11290,1129002,2,49,2,7,1,4,1,,11,9,4,2,11000,917,5491.9464166127700000
11290,1129003,1,23,2,7,1,6,2,,14,12,4,1,11000,917,6128.3173591752200000
11290,1129004,2,20,2,7,1,6,2,,14,12,4,1,11000,917,5816.9801650306400000
11292,1129201,1,59,2,7,1,4,1,,3,6,5,2,12000,1000,3798.3239319996300000
11292,1129202,2,51,2,7,1,4,1,,11,9,5,2,12000,1000,4573.8875747770400000
11292,1129203,2,26,2,7,1,6,2,,14,12,5,1,12000,1000,4850.8601308956900000
11292,1129204,2,24,2,7,1,6,2,,14,12,5,1,12000,1000,5118.8221761735100000
11292,1129205,1,17,2,7,1,4,2,,13,11,5,1,12000,1000,4843.7078376411900000
11293,1129301,1,62,1,7,1,4,1,,7,4,3,2,7000,583,9291.5125737878600000
11293,1129302,2,61,1,7,1,4,1,,7,4,3,2,7000,583,8819.4754248384600000
11293,1129304,2,25,1,7,1,6,1,,3,6,3,1,7000,583,13903.5851511107000000
11294,1129401,1,64,1,7,1,4,1,,7,4,3,2,8000,667,9291.5125737878600000
11294,1129402,2,64,1,7,1,3,1,,11,9,3,2,8000,667,8819.4754248384600000
11294,1129403,1,29,1,7,1,6,1,,7,4,3,1,8000,667,14647.7347040900000000
11295,1129501,1,88,1,7,1,3,1,,16,14,2,2,2000,167,3056.3827115634200000
11295,1129502,2,84,1,7,1,2,1,,11,9,2,2,2000,167,2901.1091573592600000
11297,1129701,1,38,2,7,1,4,1,,3,6,5,2,5000,417,4652.1963986279000000
11297,1129702,2,37,2,7,1,4,1,,9,5,5,2,5000,417,4415.8506468548000000
11298,1129801,1,60,1,7,1,4,1,,5,2,3,2,10000,833,4961.1370291218300000
11298,1129802,2,55,1,7,1,4,1,,9,5,3,2,10000,833,5517.6123827747600000
11298,1129803,1,32,1,7,1,6,1,,3,6,3,1,10000,833,4913.9371413095000000
11299,1129901,1,45,1,7,1,4,1,,7,4,4,2,7000,583,5477.8508935469800000
11299,1129902,2,36,1,7,1,4,5,,9,5,4,2,7000,583,4114.0698900810200000
11299,1129903,1,18,1,7,1,4,2,,13,11,4,1,7000,583,5211.2958660955000000
11299,1129904,2,17,1,7,1,4,2,,13,11,4,1,7000,583,4946.5461578614200000
11300,1130001,1,66,2,7,1,3,1,,16,14,3,2,3000,250,5311.6750960225000000
11300,1130002,2,68,2,7,1,3,1,,11,9,3,2,3000,250,5041.8258170638400000
11300,1130003,2,36,2,7,1,6,1,,2,8,3,1,3000,250,8560.3883299770600000
11301,1130101,1,57,1,8,2,3,1,,9,5,4,2,6000,500,5986.9123324698500000
11301,1130102,2,51,1,8,2,4,1,,7,4,4,2,6000,500,7209.3545519029200000
11301,1130103,2,27,1,8,2,5,1,,3,6,4,1,6000,500,7645.9182683391500000
11301,1130104,1,26,1,8,2,4,1,,3,6,4,1,6000,500,8055.1441334424700000
11302,1130201,1,59,1,8,2,4,1,,4,3,3,2,6000,500,5535.8522013157100000
11302,1130202,2,59,1,8,2,3,1,,3,6,3,2,6000,500,5254.6140423655500000
11302,1130203,2,31,1,8,2,6,1,,3,6,3,1,6000,500,4441.9694430746000000
11302,1130205,2,27,1,8,2,6,1,,3,6,3,1,6000,500,7069.8669241084100000
11303,1130301,1,59,1,8,2,4,1,,7,4,3,2,3000,250,13636.7560806794000000
11303,1130302,2,57,1,8,2,4,1,,7,4,3,2,3000,250,12943.9673221083000000
11304,1130401,1,71,1,8,2,1,99,,16,14,2,2,1500,125,5258.0142340018300000
11304,1130402,2,67,1,8,2,4,1,,9,5,2,2,1500,125,5306.9977634646200000
11305,1130501,1,38,1,8,2,4,1,,7,4,4,2,3500,292,6690.5660677855900000
11305,1130502,2,37,1,8,2,4,1,,11,9,4,2,3500,292,6350.6649261345900000
11306,1130601,1,47,1,8,2,4,1,,5,2,2,2,3000,250,18761.6123375027000000
11306,1130602,2,47,1,8,2,4,1,,7,4,2,2,3000,250,17808.4652662204000000
11307,1130701,1,76,1,8,2,2,1,,16,14,2,2,1500,125,4759.4919207130600000
11307,1130702,2,71,1,8,2,2,1,,11,9,2,2,1500,125,4672.5049216499800000
11308,1130801,1,33,2,15,3,6,1,,2,8,3,2,7500,625,15066.6815149901000000
11308,1130802,2,31,2,15,3,6,1,,3,6,3,2,7500,625,14301.2481875330000000
11310,1131001,1,43,1,8,2,7,1,,2,8,5,4,3500,292,4125.7513287572500000
11310,1131004,2,67,1,8,2,4,1,,11,9,5,2,3500,292,1980.2220625122000000
11311,1131101,1,30,1,8,2,4,1,,9,5,1,1,3000,250,38389.7610501335000000
11313,1131301,1,51,2,8,2,6,1,,17,15,5,2,8000,667,5082.4468611996200000
11313,1131302,2,51,2,8,2,6,1,,2,8,5,2,8000,667,4824.2430750027800000
11313,1131303,2,81,2,8,2,1,99,,16,14,5,3,8000,667,2159.9231168203600000
11313,1131304,2,21,2,8,2,4,1,,3,6,5,1,8000,667,5399.0051202295800000
11313,1131305,1,16,2,8,2,4,2,,13,11,5,1,8000,667,5108.8321719880200000
11314,1131401,1,49,2,8,2,4,1,,5,2,4,2,5000,417,7101.1322860807800000
11314,1131402,2,48,2,8,2,4,1,,3,6,4,2,5000,417,6740.3731295909700000
11314,1131403,1,22,2,8,2,5,4,,10,15,4,1,5000,417,7521.4036197511400000
11314,1131404,1,20,2,8,2,6,2,,14,12,4,1,5000,417,7521.4036197511400000
11315,1131501,1,41,2,8,2,6,1,,3,6,3,2,5000,417,17127.6768162714000000
11315,1131502,2,40,2,8,2,6,1,,11,9,3,2,5000,417,16257.5386478867000000
11317,1131701,1,50,2,8,2,6,5,,8,4,4,2,8000,667,6338.1205615265200000
11317,1131702,2,46,2,8,2,6,1,,11,9,4,2,8000,667,6356.6763077059300000
11317,1131703,2,16,2,8,2,4,2,,13,11,4,1,8000,667,6047.3571859137000000
11318,1131801,1,43,2,8,2,6,1,,5,2,4,2,6000,500,7133.8999734853700000
11318,1131802,2,40,2,8,2,6,1,,4,3,4,2,6000,500,6771.4761186359200000
11319,1131901,1,52,2,8,2,6,1,,3,6,3,2,6000,500,13655.4423614519000000
11319,1131903,2,18,2,8,2,4,2,,13,11,3,1,6000,500,13028.9944297727000000
11320,1132001,2,80,2,8,2,4,1,,11,9,1,3,2000,167,3934.0757353729800000
11321,1132101,1,47,2,8,2,5,1,,3,6,3,2,4700,392,17313.4703702397000000
11321,1132102,2,45,2,8,2,6,1,,11,9,3,2,4700,392,16433.8933232212000000
11323,1132301,1,43,2,8,2,5,1,,8,4,4,2,6500,542,7133.8999734853700000
11323,1132302,2,38,2,8,2,5,1,,11,9,4,2,6500,542,5813.5778276720100000
11324,1132401,1,40,2,8,2,6,1,,3,6,4,2,5000,417,7779.3318699840600000
11324,1132402,2,38,2,8,2,7,1,,5,2,4,2,5000,417,6339.5550037893000000
11328,1132801,1,68,2,8,2,7,1,,16,14,5,2,10000,833,2151.6261008577200000
11328,1132802,2,66,2,8,2,4,1,,11,9,5,2,10000,833,2042.3169391697400000
11328,1132803,2,44,2,8,2,6,1,,4,3,5,2,10000,833,4038.9514079441900000
11328,1132804,1,19,2,8,2,6,2,,14,12,5,1,10000,833,4392.4096115928400000
11328,1132805,2,17,2,8,2,4,2,,13,11,5,1,10000,833,4169.2618201424600000
