PID,M_ID,nature,culture,traffic,accom,food,shopping,info,facility,kind,program,price,cong,total
1008402,123623,3,3,3,3,3,3,3,3,3,3,3,3,3
1008402,123625,3,3,3,3,3,3,3,3,3,3,3,3,3
1008402,123626,4,4,4,4,4,4,4,4,4,4,4,4,4
1008403,110911,3,3,3,3,3,3,3,3,3,3,3,3,3
1008403,110923,4,3,4,3,3,3,2,3,2,3,2,3,3
1008403,110927,3,3,3,3,3,3,3,3,3,3,3,3,3
1008403,123620,4,3,3,3,3,3,3,3,3,3,3,3,3
1008403,123621,4,4,4,4,4,4,4,4,4,4,4,4,4
1008403,123623,3,3,3,3,3,3,3,3,3,3,3,3,3
1008403,123626,4,4,4,4,4,4,4,4,4,4,4,4,4
1008404,110923,4,3,4,3,3,3,2,3,2,3,2,3,3
1008404,123620,4,3,3,3,3,3,3,3,3,3,3,3,3
1008404,123621,4,4,4,4,4,4,4,4,4,4,4,4,4
1008404,123623,3,3,3,3,3,3,3,3,3,3,3,3,3
1008404,123626,4,4,4,4,4,4,4,4,4,4,4,4,4
1008501,121505,4,4,4,4,4,4,4,4,4,4,4,4,4
1008502,121505,4,4,4,4,4,4,4,4,4,4,4,4,4
1008504,121514,4,4,4,4,4,4,5,4,4,4,4,4,4
1008601,106859,4,4,4,4,4,4,4,4,4,4,4,4,4
1008601,106867,4,4,4,4,4,4,4,4,4,4,4,4,4
1008601,122604,4,4,4,3,4,4,4,4,3,4,4,4,5
1008601,122605,4,4,4,4,4,4,4,4,4,4,4,4,5
1008602,106875,4,4,4,4,4,3,4,3,3,4,4,3,4
1008602,106879,3,4,4,4,5,5,4,3,4,3,3,3,4
1008602,106859,4,4,4,4,4,4,4,4,4,4,4,4,4
1008602,106867,4,4,4,4,4,4,4,4,4,4,4,4,4
1008602,122604,4,4,4,3,4,4,4,4,3,4,4,4,5
1008602,122605,4,4,4,4,4,4,4,4,4,4,4,4,5
1008602,122608,4,4,4,4,3,3,4,4,4,3,4,4,4
1008602,122609,5,4,3,4,4,4,3,4,4,3,4,4,4
1008603,106867,4,4,4,4,4,4,4,4,4,4,4,4,4
1008603,122610,4,4,4,4,4,4,4,4,4,4,4,4,4
1008604,122611,4,4,4,4,4,4,4,4,4,4,4,4,4
1008801,106441,5,4,4,3,3,5,4,4,4,4,4,4,5
1008801,106443,5,4,4,4,3,3,4,4,4,4,4,4,5
1008801,118694,5,4,3,4,4,4,4,4,4,3,4,4,4
1008802,106441,5,4,4,3,3,5,4,4,4,4,4,4,5
1008802,106443,5,4,4,4,3,3,4,4,4,4,4,4,5
1008802,118694,5,4,3,4,4,4,4,4,4,3,4,4,4
1008901,104045,4,4,4,4,4,4,4,4,4,4,4,4,4
1008901,104048,4,4,4,4,4,4,4,4,4,4,4,4,4
1008901,116776,4,4,4,4,4,4,4,4,4,4,4,4,4
1008902,104045,4,4,4,4,4,4,4,4,4,4,4,4,4
1008902,104048,4,4,4,4,4,4,4,4,4,4,4,4,4
1008902,116776,4,4,4,4,4,4,4,4,4,4,4,4,4
1009601,106457,5,4,4,4,4,4,4,4,4,4,3,3,4
1009601,118740,4,5,4,4,4,4,4,4,4,4,4,4,4
1009901,107200,4,4,4,4,5,4,4,4,4,4,4,4,4
1009902,107200,4,4,4,4,5,4,4,4,4,4,4,4,4
1009902,118108,4,4,4,4,5,4,4,3,3,4,5,4,4
1010001,106895,5,4,4,4,4,4,4,4,3,3,3,5,4
1010101,105516,4,4,4,4,4,4,4,4,4,4,4,4,4
1010101,105521,5,4,4,4,4,4,5,4,4,4,4,4,4
1010101,119161,4,4,4,4,4,4,4,4,4,4,4,4,4
1010102,105516,4,4,4,4,4,4,4,4,4,4,4,4,4
1010102,105521,5,4,4,4,4,4,5,4,4,4,4,4,4
1010102,119161,4,4,4,4,4,4,4,4,4,4,4,4,4
1010201,106465,5,4,3,4,4,4,3,3,4,4,4,4,4
1010201,106467,4,4,4,4,4,4,4,4,3,4,4,4,4
1010201,118650,4,5,5,4,4,5,4,4,3,4,4,4,5
1010202,106470,4,4,4,5,4,4,4,4,4,4,4,4,4
1010202,106465,5,4,3,4,4,4,3,3,4,4,4,4,4
1010202,106467,4,4,4,4,4,4,4,4,3,4,4,4,4
1010202,118650,4,5,5,4,4,5,4,4,3,4,4,4,5
1010501,118441,4,5,4,4,4,4,4,4,4,4,4,4,4
1010501,118445,5,5,4,4,4,4,4,3,3,4,4,4,4
1010502,106886,5,4,3,4,4,4,3,4,3,4,4,4,4
1010502,118441,4,5,4,4,4,4,4,4,4,4,4,4,4
1010502,118445,5,5,4,4,4,4,4,3,3,4,4,4,4
1010503,118441,4,5,4,4,4,4,4,4,4,4,4,4,4
1010503,118445,5,5,4,4,4,4,4,3,3,4,4,4,4
1010701,107040,4,5,4,4,4,4,4,4,4,4,4,4,4
1010701,107042,5,4,4,4,4,5,3,3,4,4,4,4,5
1010701,120404,4,4,3,4,5,4,4,4,4,4,4,4,4
1010702,107040,4,5,4,4,4,4,4,4,4,4,4,4,4
1010702,107043,4,3,3,4,4,4,4,4,4,4,4,4,4
1010702,107047,5,4,4,4,4,4,4,4,4,4,4,4,4
1010702,120404,4,4,3,4,5,4,4,4,4,4,4,4,4
1010801,107033,5,4,4,4,4,4,3,3,4,4,4,4,4
1010801,118077,5,4,4,4,4,4,3,3,4,4,4,4,4
1010802,107033,5,4,4,4,4,4,3,3,4,4,4,4,4
1010802,107036,4,4,4,5,4,5,4,3,4,4,4,4,5
1010802,118077,5,4,4,4,4,4,3,3,4,4,4,4,4
1010802,118088,5,5,3,4,5,5,4,5,5,5,5,5,4
1010803,107033,5,4,4,4,4,4,3,3,4,4,4,4,4
1010803,118077,5,4,4,4,4,4,3,3,4,4,4,4,4
1010901,103875,5,4,4,4,4,5,3,3,4,4,4,4,5
1010901,120380,5,5,3,4,4,4,4,4,3,4,4,4,4
1010901,120389,5,4,4,4,4,4,4,4,4,4,4,4,4
1010902,103875,5,4,4,4,4,5,3,3,4,4,4,4,5
1010902,103877,5,4,4,4,4,4,3,3,3,3,4,4,4
1010902,103876,5,4,3,4,4,4,4,3,4,4,4,4,4
1010902,120380,5,5,3,4,4,4,4,4,3,4,4,4,4
1010902,120389,5,4,4,4,4,4,4,4,4,4,4,4,4
1010903,103875,5,4,4,4,4,5,3,3,4,4,4,4,5
1010903,103876,5,4,3,4,4,4,4,3,4,4,4,4,4
1010903,120380,5,5,3,4,4,4,4,4,3,4,4,4,4
1011001,106899,4,5,4,4,4,4,4,4,4,4,3,3,4
1011102,102067,3,3,3,4,4,3,3,3,3,3,3,3,4
1011102,102068,4,4,3,4,4,4,3,3,4,3,3,3,4
1011102,120330,4,4,3,4,3,4,3,3,4,4,4,4,4
1011103,102063,4,4,4,4,4,4,4,4,4,4,4,4,4
1011103,900077,4,4,4,4,4,4,4,4,4,4,4,4,4
1011103,120319,4,4,3,3,4,3,4,4,4,4,4,4,4
1011103,120322,4,4,4,4,3,4,3,4,4,3,3,3,4
1011201,102875,4,3,4,4,3,3,3,4,4,3,3,3,4
1011201,117155,4,4,4,4,4,4,4,4,4,4,4,4,4
1011201,117158,3,4,3,3,4,3,4,4,4,4,4,4,4
1011201,117162,4,4,3,3,4,3,3,3,3,3,3,3,3
1011201,117167,4,4,4,4,4,4,4,4,4,4,4,4,4
1011202,102875,4,3,4,4,3,3,3,4,4,3,3,3,4
1011202,117155,4,4,4,4,4,4,4,4,4,4,4,4,4
1011202,117158,3,4,3,3,4,3,4,4,4,4,4,4,4
1011202,117162,4,4,3,3,4,3,3,3,3,3,3,3,3
1011202,117167,4,4,4,4,4,4,4,4,4,4,4,4,4
1011301,102081,3,4,4,4,3,3,4,4,4,4,4,4,4
1011301,102084,3,3,4,4,3,3,4,4,3,3,3,3,4
1011301,102087,3,3,3,3,3,3,3,3,3,3,3,3,3
1011301,102073,3,4,4,4,3,3,4,4,3,3,3,3,4
1011301,102091,4,4,4,4,4,4,4,4,4,4,4,4,4
1011301,102097,4,4,3,3,3,3,3,4,4,4,4,4,3
1011301,102092,3,4,4,4,3,3,3,4,4,4,4,4,4
1011301,102094,4,4,4,4,4,4,4,4,4,4,4,4,4
1011301,120339,3,3,2,3,2,2,3,3,3,3,3,3,3
1011301,120340,4,4,3,3,4,4,3,3,4,4,4,4,4
1011301,120341,4,4,4,4,4,4,4,4,4,4,4,4,4
1011301,120342,3,3,3,3,3,3,4,4,3,3,4,4,3
1011301,102070,4,4,4,4,3,3,3,4,4,4,4,4,4
1011301,120344,4,4,4,4,4,4,4,4,4,4,4,4,4
1011301,120348,3,3,4,3,4,4,4,3,3,3,3,3,3
1011301,120352,3,3,3,4,4,3,3,4,4,3,3,3,4
1011301,120355,3,3,3,3,3,3,3,3,3,3,3,3,3
1011302,102098,3,4,4,3,3,4,4,3,3,3,3,3,4
1011302,102073,3,4,4,4,3,3,4,4,3,3,3,3,4
1011302,102099,3,3,3,3,3,3,3,3,3,3,3,3,3
1011302,120356,4,4,3,3,4,4,4,4,4,4,4,4,4
1011302,102070,4,4,4,4,3,3,3,4,4,4,4,4,4
1011302,120359,3,3,4,3,3,3,4,4,3,3,4,4,3
1011302,120361,4,4,4,4,3,3,4,4,4,4,4,4,4
1011302,120366,3,3,3,3,3,3,3,3,3,3,3,3,3
1011302,120373,4,4,3,3,4,4,4,3,3,4,4,4,4
1011303,102073,3,4,4,4,3,3,4,4,3,3,3,3,4
1011303,102070,4,4,4,4,3,3,3,4,4,4,4,4,4
1011304,102100,4,4,4,4,4,3,3,3,4,4,4,4,4
1011304,102101,3,3,4,4,4,3,3,4,4,4,4,4,4
1011304,102073,3,4,4,4,3,3,4,4,3,3,3,3,4
1011304,102070,4,4,4,4,3,3,3,4,4,4,4,4,4
1011501,120308,4,4,4,4,4,4,4,4,4,4,4,4,4
1011502,120308,4,4,4,4,4,4,4,4,4,4,4,4,4
1011503,102066,4,3,4,3,4,4,3,3,3,3,3,3,4
1011503,900079,4,3,4,3,4,4,3,3,3,3,3,3,4
1011504,120314,4,3,3,4,4,3,4,4,4,4,4,4,4
1011701,102064,4,4,4,4,4,4,4,4,4,4,4,4,4
1011701,900078,4,4,4,4,4,4,4,4,4,4,4,4,4
1011801,102058,4,4,4,4,4,4,4,4,4,4,4,4,4
1011801,120266,4,4,3,4,4,4,3,3,4,4,4,4,4
1011802,102058,4,4,4,4,4,4,4,4,4,4,4,4,4
1011802,120266,4,4,3,4,4,4,3,3,4,4,4,4,4
1011901,102062,4,4,4,4,4,4,4,4,4,4,4,4,4
1011901,120318,4,4,4,4,4,4,4,4,4,4,4,4,4
1011902,102062,4,4,4,4,4,4,4,4,4,4,4,4,4
1011902,120318,4,4,4,4,4,4,4,4,4,4,4,4,4
1011903,102062,4,4,4,4,4,4,4,4,4,4,4,4,4
1011903,120318,4,4,4,4,4,4,4,4,4,4,4,4,4
1012201,109809,4,4,3,4,4,4,4,4,3,4,3,4,4
1012201,109811,5,4,4,4,4,4,4,4,4,4,4,4,4
1012201,109815,5,4,4,5,4,4,5,5,5,4,4,4,4
1012201,121368,4,4,4,4,4,4,4,4,4,4,4,5,4
1012202,109809,4,4,3,4,4,4,4,4,3,4,3,4,4
1012202,109811,5,4,4,4,4,4,4,4,4,4,4,4,4
1012202,109815,5,4,4,5,4,4,5,5,5,4,4,4,4
1012202,121368,4,4,4,4,4,4,4,4,4,4,4,5,4
1012401,103065,5,5,4,4,4,5,4,4,4,4,4,4,5
1012401,103066,5,5,3,4,4,4,4,4,3,4,4,4,4
1012402,103065,5,5,4,4,4,5,4,4,4,4,4,4,5
1012402,103066,5,5,3,4,4,4,4,4,3,4,4,4,4
1012403,103065,5,5,4,4,4,5,4,4,4,4,4,4,5
1012403,103066,5,5,3,4,4,4,4,4,3,4,4,4,4
1012701,122006,5,4,3,4,5,4,4,4,4,4,4,4,4
1012701,122010,4,4,4,5,4,5,4,3,4,4,4,4,5
1012702,103639,4,4,4,4,4,4,4,4,4,4,3,3,4
1012702,103643,3,4,3,4,4,4,4,4,4,4,4,4,4
1012702,103648,4,4,4,4,4,5,4,4,4,4,4,4,5
1012702,103654,5,4,3,4,3,4,4,4,4,4,4,4,4
1012702,122006,5,4,3,4,5,4,4,4,4,4,4,4,4
1012702,122010,4,4,4,5,4,5,4,3,4,4,4,4,5
1012702,122012,3,4,4,4,3,4,4,4,4,4,4,4,4
1012801,103063,4,4,4,4,4,4,4,4,4,4,4,4,4
1012801,103058,4,5,4,5,4,5,4,4,3,5,3,3,5
1012801,103060,4,4,4,4,4,4,4,3,3,4,4,4,4
1012801,900126,4,4,4,4,4,4,4,4,4,4,4,4,4
1012801,119326,4,4,4,4,4,4,4,3,4,4,4,4,4
1012802,103058,4,5,4,5,4,5,4,4,3,5,3,3,5
1012802,103060,4,4,4,4,4,4,4,3,3,4,4,4,4
1012802,119326,4,4,4,4,4,4,4,3,4,4,4,4,4
1012802,119332,4,4,4,4,4,4,3,4,5,4,3,4,4
1012901,103045,4,4,4,4,4,5,5,4,4,4,4,4,4
1012901,103050,4,4,4,4,4,4,3,3,4,4,3,4,4
1012902,103045,4,4,4,4,4,5,5,4,4,4,4,4,4
1012902,103050,4,4,4,4,4,4,3,3,4,4,3,4,4
1013001,103091,5,4,4,5,4,4,4,4,4,4,4,4,5
1013001,120428,4,3,4,4,5,4,4,4,3,4,4,4,4
1013001,120429,5,4,4,4,4,4,4,3,3,4,4,5,4
1013002,103091,5,4,4,5,4,4,4,4,4,4,4,4,5
1013002,103092,5,4,4,4,4,4,4,4,4,4,4,5,4
1013002,120428,4,3,4,4,5,4,4,4,3,4,4,4,4
1013002,120429,5,4,4,4,4,4,4,3,3,4,4,5,4
1013003,103091,5,4,4,5,4,4,4,4,4,4,4,4,5
1013003,120428,4,3,4,4,5,4,4,4,3,4,4,4,4
1013003,120430,5,4,4,4,4,4,3,3,4,4,4,4,4
1013003,120429,5,4,4,4,4,4,4,3,3,4,4,5,4
1013201,109794,5,4,4,4,4,5,4,3,3,4,4,4,5
1013201,109801,4,4,4,4,4,4,4,4,4,4,4,4,4
1013201,109805,5,4,4,5,4,4,4,4,3,4,4,4,4
1013201,109807,5,4,4,4,5,4,3,3,4,4,4,4,4
1013201,121366,5,4,4,4,4,4,4,4,4,4,4,4,5
1013201,121367,4,4,4,4,3,3,4,4,4,4,4,4,4
1013202,109794,5,4,4,4,4,5,4,3,3,4,4,4,5
1013202,109801,4,4,4,4,4,4,4,4,4,4,4,4,4
1013202,109805,5,4,4,5,4,4,4,4,3,4,4,4,4
1013202,121366,5,4,4,4,4,4,4,4,4,4,4,4,5
1013202,121367,4,4,4,4,3,3,4,4,4,4,4,4,4
1013203,109794,5,4,4,4,4,5,4,3,3,4,4,4,5
1013203,109801,4,4,4,4,4,4,4,4,4,4,4,4,4
1013203,109805,5,4,4,5,4,4,4,4,3,4,4,4,4
1013203,121366,5,4,4,4,4,4,4,4,4,4,4,4,5
1013204,109794,5,4,4,4,4,5,4,3,3,4,4,4,5
1013204,109801,4,4,4,4,4,4,4,4,4,4,4,4,4
1013204,109805,5,4,4,5,4,4,4,4,3,4,4,4,4
1013204,121366,5,4,4,4,4,4,4,4,4,4,4,4,5
1013301,103089,5,4,4,4,5,4,4,4,4,4,4,4,4
1013301,121716,4,4,4,5,4,4,3,3,4,4,4,4,4
1013302,103089,5,4,4,4,5,4,4,4,4,4,4,4,4
1013302,103090,5,4,4,4,4,4,4,4,4,4,4,4,4
1013302,121716,4,4,4,5,4,4,3,3,4,4,4,4,4
1013601,110413,5,4,4,5,4,4,4,4,4,4,4,4,4
1013601,121723,5,4,4,4,4,5,4,5,4,4,4,4,5
1013602,110413,5,4,4,5,4,4,4,4,4,4,4,4,4
1013602,121723,5,4,4,4,4,5,4,5,4,4,4,4,5
1013603,110413,5,4,4,5,4,4,4,4,4,4,4,4,4
1013603,121723,5,4,4,4,4,5,4,5,4,4,4,4,5
1013604,110413,5,4,4,5,4,4,4,4,4,4,4,4,4
1013604,121723,5,4,4,4,4,5,4,5,4,4,4,4,5
1013701,106869,5,5,4,5,5,5,4,5,5,5,5,5,5
1013701,118038,5,4,3,4,4,4,4,4,3,4,4,3,4
1013702,106869,5,5,4,5,5,5,4,5,5,5,5,5,5
1013702,118038,5,4,3,4,4,4,4,4,3,4,4,3,4
1013703,106869,5,5,4,5,5,5,4,5,5,5,5,5,5
1013703,118038,5,4,3,4,4,4,4,4,3,4,4,3,4
1013801,120398,5,4,3,4,4,4,4,4,3,4,4,4,4
1013802,106463,5,4,4,4,5,5,5,5,5,5,5,5,4
1013802,120398,5,4,3,4,4,4,4,4,3,4,4,4,4
1013901,102364,5,5,4,4,4,3,4,4,4,3,3,3,5
1013902,102364,5,5,4,4,4,3,4,4,4,3,3,3,5
1013903,114863,5,3,4,5,5,3,4,4,4,3,3,4,4
1013903,114863,5,3,4,5,5,3,4,4,4,3,3,4,5
1014001,103086,5,4,4,4,4,4,4,3,4,4,4,4,4
1014001,103087,4,4,3,5,4,5,4,4,4,4,4,3,5
1014002,103086,5,4,4,4,4,4,4,3,4,4,4,4,4
1014002,103087,4,4,3,5,4,5,4,4,4,4,4,3,5
1014002,103088,4,4,4,4,4,4,4,4,3,4,4,4,4
1014102,123760,4,4,4,4,4,4,4,4,4,4,4,4,4
1014201,102908,4,4,4,4,4,4,4,4,4,4,4,4,4
1014202,102908,4,4,4,4,4,4,4,4,4,4,4,4,4
1014203,102908,4,4,4,4,4,4,4,4,4,4,4,4,4
1014203,123765,5,5,4,4,4,4,4,4,4,4,4,4,4
1014204,102908,4,4,4,4,4,4,4,4,4,4,4,4,4
1014204,123766,5,5,4,4,4,4,4,4,4,4,4,4,4
1014205,102908,4,4,4,4,4,4,4,4,4,4,4,4,4
1014301,120284,4,4,3,3,4,4,4,3,3,3,3,3,4
1014301,120285,4,4,3,4,4,4,3,3,4,4,4,4,4
1014301,120288,4,4,3,4,4,4,4,3,3,3,3,3,4
1014301,120290,4,4,4,4,4,4,3,3,4,4,3,3,4
1014302,102853,4,4,4,3,3,3,4,4,3,3,3,3,4
1014302,102851,4,4,4,4,3,3,3,4,4,4,4,4,4
1014302,102857,3,3,3,3,3,3,4,3,3,4,3,3,3
1014302,120292,3,4,4,3,3,3,4,3,4,4,3,3,3
1014302,900113,4,4,4,3,3,3,4,4,3,3,3,3,4
1014302,120284,4,4,3,3,4,4,4,3,3,3,3,3,4
1014302,120285,4,4,3,4,4,4,3,3,4,4,4,4,4
1014302,120294,4,4,4,4,4,4,4,4,4,4,4,4,4
1014302,120299,4,4,4,4,4,4,4,4,4,4,4,4,4
1014302,120288,4,4,3,4,4,4,4,3,3,3,3,3,4
1014302,120290,4,4,4,4,4,4,3,3,4,4,3,3,4
1014401,102887,4,4,4,4,4,4,4,4,4,4,4,4,4
1014401,102889,4,4,4,4,4,4,4,4,4,4,4,4,4
1014401,102890,3,3,3,3,4,3,4,3,3,4,4,4,3
1014402,102887,4,4,4,4,4,4,4,4,4,4,4,4,4
1014402,102889,4,4,4,4,4,4,4,4,4,4,4,4,4
1014402,102890,3,3,3,3,4,3,4,3,3,4,4,4,3
1014602,102904,4,4,4,4,4,4,4,4,4,4,4,4,4
1014603,102905,4,4,4,4,4,4,4,4,4,4,4,4,4
1014603,900114,4,4,4,4,4,4,4,4,4,4,4,4,4
1014604,102906,4,4,4,4,4,4,4,4,4,4,4,4,4
1014701,120332,4,3,4,4,3,4,4,3,3,4,4,4,4
1014702,120332,4,3,4,4,3,4,4,3,3,4,4,4,4
1014702,120333,4,4,4,4,4,4,4,4,4,4,4,4,4
1014704,120332,4,3,4,4,3,4,4,3,3,4,4,4,4
1014704,120333,4,4,4,4,4,4,4,4,4,4,4,4,4
1014801,102863,4,4,4,4,4,4,4,4,4,4,4,4,4
1014801,120256,4,4,4,4,4,4,4,4,4,4,4,4,4
1014801,120262,4,4,4,4,4,4,4,4,4,4,4,4,4
1014802,102863,4,4,4,4,4,4,4,4,4,4,4,4,4
1014802,120256,4,4,4,4,4,4,4,4,4,4,4,4,4
1014802,120262,4,4,4,4,4,4,4,4,4,4,4,4,4
1014803,102863,4,4,4,4,4,4,4,4,4,4,4,4,4
1014803,120256,4,4,4,4,4,4,4,4,4,4,4,4,4
1014803,120262,4,4,4,4,4,4,4,4,4,4,4,4,4
1014901,106947,5,5,5,5,5,5,5,5,5,5,5,5,5
1014901,122771,4,4,4,4,4,4,4,4,4,4,4,4,4
1014901,122768,4,4,4,4,4,4,4,4,4,4,4,4,4
1014901,122782,4,4,4,4,4,4,4,4,4,4,4,4,4
1014902,122768,4,4,4,4,4,4,4,4,4,4,4,4,4
1014902,122789,4,5,5,5,5,4,4,5,5,4,5,5,5
1014902,122792,4,4,4,4,4,4,4,4,4,4,4,4,4
1014903,122768,4,4,4,4,4,4,4,4,4,4,4,4,4
1014904,122768,4,4,4,4,4,4,4,4,4,4,4,4,4
1015101,107202,4,4,4,4,4,5,4,3,3,4,4,4,5
1015101,107204,5,4,4,4,4,4,4,4,3,4,4,4,4
1015101,118017,5,5,4,4,4,4,4,4,4,4,4,4,4
1015102,107202,4,4,4,4,4,5,4,3,3,4,4,4,5
1015102,107204,5,4,4,4,4,4,4,4,3,4,4,4,4
1015102,118017,5,5,4,4,4,4,4,4,4,4,4,4,4
1015103,118024,5,4,4,4,4,4,4,3,3,4,4,4,4
1015104,107204,5,4,4,4,4,4,4,4,3,4,4,4,4
1015203,119342,5,4,3,4,4,4,3,4,3,4,4,4,4
1015205,119342,5,4,3,4,4,4,3,4,3,4,4,4,4
1015301,103661,4,4,4,4,4,4,4,3,4,4,4,4,4
1015301,120499,5,4,3,4,4,4,4,3,4,4,4,4,4
1015302,103661,4,4,4,4,4,4,4,3,4,4,4,4,4
1015302,120499,5,4,3,4,4,4,4,3,4,4,4,4,4
1015304,103666,4,4,3,3,4,4,4,4,4,4,4,4,4
1015304,120499,5,4,3,4,4,4,4,3,4,4,4,4,4
1015401,103506,5,4,4,5,4,4,4,4,3,4,3,4,5
1015401,103507,5,4,4,4,4,5,3,3,3,4,4,4,5
1015401,118447,5,5,4,4,5,4,4,4,5,4,4,4,4
1015402,103506,5,4,4,5,4,4,4,4,3,4,3,4,5
1015402,103507,5,4,4,4,4,5,3,3,3,4,4,4,5
1015402,118447,5,5,4,4,5,4,4,4,5,4,4,4,4
1015601,106852,5,4,4,4,4,5,4,4,3,4,4,4,5
1015601,120509,5,4,4,3,3,5,4,4,4,4,4,4,5
1015601,120511,5,4,4,4,4,4,4,4,4,4,4,4,4
1015602,106861,5,4,4,4,3,4,5,5,3,3,4,4,4
1015602,106852,5,4,4,4,4,5,4,4,3,4,4,4,5
1015602,120509,5,4,4,3,3,5,4,4,4,4,4,4,5
1015602,120511,5,4,4,4,4,4,4,4,4,4,4,4,4
1015603,106852,5,4,4,4,4,5,4,4,3,4,4,4,5
1015603,120509,5,4,4,3,3,5,4,4,4,4,4,4,5
1015603,120511,5,4,4,4,4,4,4,4,4,4,4,4,4
1015604,106852,5,4,4,4,4,5,4,4,3,4,4,4,5
1015604,120509,5,4,4,3,3,5,4,4,4,4,4,4,5
1015604,120511,5,4,4,4,4,4,4,4,4,4,4,4,4
1015701,118151,4,4,4,4,3,4,4,3,4,4,4,4,4
1015702,118151,4,4,4,4,3,4,4,3,4,4,4,4,4
1015703,103510,4,4,4,4,3,4,4,4,3,4,4,4,4
1015703,118151,4,4,4,4,3,4,4,3,4,4,4,4,4
1015703,900141,4,4,4,4,3,4,4,4,3,4,4,4,4
1015801,103500,3,4,3,4,4,4,4,4,4,4,4,4,4
1015801,103501,4,4,3,4,3,4,4,4,3,4,4,4,4
1015801,118148,5,4,4,4,4,4,4,4,3,4,4,4,4
1015802,103500,3,4,3,4,4,4,4,4,4,4,4,4,4
1015802,103501,4,4,3,4,3,4,4,4,3,4,4,4,4
1015802,118148,5,4,4,4,4,4,4,4,3,4,4,4,4
1015901,107205,5,5,4,4,5,5,5,5,4,5,4,4,5
1015902,107206,5,5,4,5,4,5,4,4,4,4,4,4,5
1015902,107205,5,5,4,4,5,5,5,5,4,5,4,4,5
1015902,107207,4,4,4,4,4,4,4,4,4,4,4,4,4
1015902,118730,5,4,4,4,5,4,3,3,4,4,4,4,4
1015903,107205,5,5,4,4,5,5,5,5,4,5,4,4,5
1016001,103511,5,4,4,5,4,5,4,4,3,3,3,4,5
1016001,103512,5,4,4,4,4,4,3,4,4,4,4,4,4
1016001,120419,5,4,4,4,4,5,4,4,4,4,4,4,5
1016001,120419,5,4,4,4,4,5,4,4,4,4,4,4,5
1016002,103511,5,4,4,5,4,5,4,4,3,3,3,4,5
1016002,103512,5,4,4,4,4,4,3,4,4,4,4,4,4
1016002,120419,5,4,4,4,4,5,4,4,4,4,4,4,5
1016002,120419,5,4,4,4,4,5,4,4,4,4,4,4,5
1016003,103511,5,4,4,5,4,5,4,4,3,3,3,4,5
1016003,103512,5,4,4,4,4,4,3,4,4,4,4,4,4
1016003,103513,5,4,3,5,4,5,5,5,5,5,4,4,5
1016003,120419,5,4,4,4,4,5,4,4,4,4,4,4,5
1016003,120419,5,4,4,4,4,5,4,4,4,4,4,4,5
1016004,103026,4,4,4,4,3,4,4,4,4,4,3,3,5
1016004,119320,5,4,4,4,4,4,3,5,4,4,4,4,4
1016005,103026,4,4,4,4,3,4,4,4,4,4,3,3,5
1016101,101797,4,4,4,4,4,4,4,4,4,4,4,4,4
1016202,109085,4,4,4,4,4,4,3,4,3,4,3,3,4
1016203,109089,4,4,4,4,3,4,3,2,3,4,3,3,4
1016203,109093,4,4,3,4,3,3,4,4,3,4,3,3,4
1016401,106914,4,4,4,4,4,4,4,4,4,4,4,4,4
1016401,117688,3,3,3,4,3,3,4,4,3,3,1,2,3
1016401,117690,3,3,2,3,3,3,3,3,3,3,2,3,3
1016402,106914,4,4,4,4,4,4,4,4,4,4,4,4,4
1016402,117688,3,3,3,4,3,3,4,4,3,3,1,2,3
1016402,117690,3,3,2,3,3,3,3,3,3,3,2,3,3
1016501,101812,4,4,4,4,4,4,4,4,4,4,4,4,4
1016501,101815,4,4,4,4,4,4,4,4,4,4,4,4,4
1016501,101816,4,4,4,4,4,4,4,4,4,4,4,4,4
1016501,101818,4,4,4,4,4,4,4,4,4,4,4,4,4
1016501,101820,4,4,4,4,4,4,4,4,4,4,4,4,4
1016501,117140,4,4,4,4,4,4,4,4,4,4,4,4,4
1016501,101807,4,4,4,4,4,4,4,4,4,4,4,4,4
1016501,101809,4,4,4,4,4,4,4,4,4,4,4,4,4
1016501,117147,4,4,4,4,4,4,4,4,4,4,4,4,4
1016501,117151,4,4,4,4,4,4,4,4,4,4,4,4,4
1016502,101812,4,4,4,4,4,4,4,4,4,4,4,4,4
1016502,101815,4,4,4,4,4,4,4,4,4,4,4,4,4
1016502,101816,4,4,4,4,4,4,4,4,4,4,4,4,4
1016502,101818,4,4,4,4,4,4,4,4,4,4,4,4,4
1016502,101820,4,4,4,4,4,4,4,4,4,4,4,4,4
1016502,117140,4,4,4,4,4,4,4,4,4,4,4,4,4
1016502,101807,4,4,4,4,4,4,4,4,4,4,4,4,4
1016502,101809,4,4,4,4,4,4,4,4,4,4,4,4,4
1016502,117146,4,4,4,4,4,4,4,4,4,4,4,4,4
1016502,117147,4,4,4,4,4,4,4,4,4,4,4,4,4
1016502,117151,4,4,4,4,4,4,4,4,4,4,4,4,4
1016601,100787,4,4,4,4,4,4,4,4,4,4,4,4,4
1016601,117607,5,4,4,4,5,3,4,4,3,3,3,2,4
1016601,117613,4,3,3,4,4,3,3,3,4,3,3,3,4
1016601,117616,5,4,4,3,4,4,4,4,3,3,3,3,5
1016602,117619,3,3,3,3,3,3,3,3,3,3,2,3,3
1016602,117622,4,4,4,4,3,3,3,3,3,3,3,3,4
