PID,M_ID,q6_1,q6_1_1
1208802,113431,911,160
1208901,105258,931,20
1208901,105250,931,210
1208901,105264,931,20
1208902,105250,931,210
1208903,105268,931,10
1208903,900228,931,20
1209201,103411,937,420
1209201,103413,936,20
1209201,103413,938,60
1209201,103414,937,20
1209201,103415,921,90
1209201,103415,938,90
1209201,103417,937,330
1209201,103426,921,60
1209201,103431,937,350
1209201,103436,932,30
1209201,114105,936,380
1209201,114121,934,10
1209201,114135,932,350
1209201,900135,936,20
1209201,900135,938,60
1209201,900136,921,90
1209201,900136,938,90
1209201,114140,926,310
1209201,114147,936,20
1209201,114150,932,40
1209201,114151,934,50
1209201,114153,934,50
1209202,101217,934,380
1209202,113642,934,380
1209202,101213,934,10
1209202,113643,939,10
1209202,113645,932,310
1209203,101217,934,380
1209203,113642,934,380
1209203,101213,934,10
1209203,113643,939,10
1209203,113645,932,310
1209501,102614,911,240
1209501,102619,931,10
1209501,102623,934,40
1209501,102627,911,20
1209501,102632,931,130
1209501,102632,932,370
1209501,113925,939,20
1209501,102577,921,90
1209501,102584,934,40
1209501,102587,937,20
1209501,102587,926,40
1209501,102602,931,370
1209501,102608,911,10
1209501,113926,932,310
1209502,102614,911,240
1209502,102619,931,10
1209502,102623,934,40
1209502,102627,911,20
1209502,102632,931,130
1209502,102632,932,370
1209502,102636,911,230
1209502,113925,939,20
1209502,102577,921,90
1209502,102584,934,40
1209502,102587,937,20
1209502,102587,926,40
1209502,102602,931,370
1209502,102604,934,10
1209502,102608,911,10
1209502,113926,932,310
1209602,106097,932,40
1209604,106097,932,40
1209604,113924,931,130
1209801,106785,934,40
1209801,106787,934,80
1209801,106790,934,60
1209801,106795,934,80
1209801,106797,934,80
1209801,106799,932,330
1209801,118969,931,10
1209801,118970,931,130
1209801,118963,934,20
1209801,118967,931,10
1209802,106785,934,40
1209802,106787,934,80
1209802,106790,934,60
1209802,106801,936,330
1209802,106795,934,80
1209802,106797,934,80
1209802,106803,933,380
1209802,118975,911,20
1209802,118973,933,360
1209802,118963,934,20
1209802,118967,931,10
1209802,118974,933,310
1209803,106785,934,40
1209803,106790,934,60
1209804,106785,934,40
1209804,106790,934,60
1209804,106806,911,230
1209804,118979,931,20
1209901,106067,931,220
1209901,106069,933,370
1209901,106071,934,10
1209901,106074,931,220
1209901,106062,911,10
1209901,106062,934,80
1209901,106077,934,10
1209901,106080,934,10
1209901,106064,934,380
1209901,106082,933,370
1209901,113468,933,370
1209901,113469,934,10
1209901,113470,931,220
1209901,113471,933,10
1209901,113478,933,370
1209901,113473,934,10
1209901,113474,934,10
1209901,113476,931,220
1209901,113477,934,10
1209901,113480,931,220
1209902,106062,911,10
1209902,106062,934,80
1209902,113466,934,40
1210201,100339,933,30
1210202,113590,932,310
1210202,100339,933,30
1210203,113590,932,310
1210203,100339,933,30
1210205,104831,933,30
1210205,900207,933,30
1210501,112906,934,370
1210501,112905,935,40
1210602,102682,923,20
1210602,102687,935,10
1210602,112891,934,30
1210602,112894,934,370
1210703,107608,934,380
1210703,107611,935,20
1210703,107614,935,30
1210703,116467,925,20
1210703,116471,934,340
1210703,116473,934,40
1210703,116476,934,50
1210703,116477,934,360
1210801,103724,934,20
1210901,101659,934,30
1210901,101666,934,350
1210901,900058,934,30
1211001,103731,935,10
1211001,103726,935,50
1211001,103730,935,370
1211001,103727,936,20
1211001,112930,934,330
1211002,103726,935,50
1211002,103736,938,350
1211002,103727,936,20
1211002,112938,931,380
1211002,112957,931,380
1211002,112940,932,60
1211002,112941,931,380
1211002,112944,936,330
1211002,112945,931,380
1211002,112946,932,390
1211002,112949,933,30
1211002,112950,932,20
1211002,112951,931,380
1211002,112930,934,330
1211002,112954,935,360
1211002,112956,932,340
1211002,112960,932,340
1211102,101697,923,20
1211102,112912,934,370
1211103,112916,935,10
1211201,101680,923,70
1211201,112903,934,370
1211301,105540,934,380
1211301,105557,935,20
1211301,112974,934,30
1211301,112967,935,370
1211302,105585,938,50
1211302,105540,934,380
1211302,105596,934,20
1211302,105557,935,20
1211302,112979,935,320
1211302,112967,935,370
1211302,112983,935,20
1211501,102698,934,370
1211601,102702,934,350
1211601,102703,934,330
1211601,113231,934,330
1211602,102702,934,350
1211602,102706,923,20
1211602,113232,934,370
1211701,106778,934,340
1211701,119725,935,20
1211702,106778,934,340
1211706,119727,935,10
1211706,119726,935,20
1211901,103782,934,30
1211901,103788,931,150
1211901,103783,934,330
1211901,103784,934,340
1211901,103785,934,330
1211901,117394,935,330
1211901,117381,935,370
1211901,117389,934,370
1211901,117397,934,340
1211902,103782,934,30
1211902,103783,934,330
1211902,103784,934,340
1211902,103785,934,330
1211902,117381,935,370
1211902,117389,934,370
1212001,106780,935,20
1212001,106782,934,340
1212002,106780,935,20
1212002,106782,934,340
1212003,106780,935,20
1212003,106782,934,340
1212101,106102,935,20
1212101,106105,934,340
1212101,117495,935,20
1212401,103790,934,30
1212401,103791,934,30
1212401,103793,934,30
1212401,103795,934,30
1212401,103796,934,30
1212401,103801,934,330
1212401,103803,934,330
1212401,117602,934,330
1212401,117606,934,350
1212401,117614,934,30
1212401,117617,934,10
1212401,117618,911,230
1212402,103790,934,30
1212402,103791,934,30
1212402,103793,934,30
1212402,103795,934,30
1212402,103796,934,30
1212402,103801,934,330
1212402,103803,934,330
1212402,117602,934,330
1212402,117606,934,350
1212402,117614,934,30
1212402,117617,934,10
1212402,117618,911,230
1212501,105662,931,100
1212501,105664,934,340
1212501,106063,935,20
1212501,117497,931,130
1212501,117498,935,20
1212501,117500,931,130
1212501,117499,931,130
1212602,102518,938,50
1212602,900097,938,50
1212603,102519,935,20
1212603,102520,934,340
1212701,105652,936,420
1212701,105653,937,350
1212701,105656,936,310
1212701,105658,934,330
1212701,118915,935,380
1212701,118912,932,60
1212701,118905,925,30
1212701,118914,936,20
1212702,118905,925,30
1213001,106971,934,350
1213001,106973,934,370
1213001,106979,934,380
1213001,106981,938,350
1213001,106976,934,350
1213001,106980,936,10
1213001,106977,931,220
1213001,112990,934,330
1213001,112992,934,350
1213001,113001,934,370
1213001,113003,935,10
1213001,112997,932,60
1213002,106971,934,350
1213002,106973,934,370
1213002,106985,934,350
1213002,106979,934,380
1213002,106976,934,350
1213002,106980,936,10
1213002,106977,931,220
1213002,112990,934,330
1213002,106987,934,370
1213002,112992,934,350
1213002,112997,932,60
1213101,106988,934,340
1213201,106997,938,350
1213201,114567,934,30
1213201,114570,934,340
1213202,114567,934,30
1213202,114573,934,370
1213203,114579,934,30
1213204,107009,933,360
1213204,106993,925,20
1213204,107011,937,380
1213204,107013,935,360
1213204,114585,931,380
1213204,114587,936,20
1213204,114588,934,50
1213205,106993,925,20
1213205,114567,934,30
1213206,106993,925,20
1213206,107022,925,40
1213206,114594,935,10
1213301,107076,934,380
1213301,107035,934,20
1213301,107031,936,310
1213301,107070,934,340
1213301,107071,932,10
1213301,107072,932,390
1213301,113060,937,10
1213301,107074,934,330
1213301,113062,937,330
1213301,113075,921,90
1213301,113066,937,50
1213301,113069,932,350
1213301,113071,937,360
1213401,107209,934,340
1213401,107214,934,380
1213401,107215,936,10
1213401,107216,933,380
1213401,113021,934,380
1213401,113014,933,330
1213401,113038,934,10
1213401,113031,934,50
1213401,113041,932,20
1213401,113043,935,40
1213401,113047,932,60
1213402,107209,934,340
1213402,107221,934,370
1213402,113051,934,330
1213402,113014,933,330
1213501,107225,937,20
1213501,107228,936,60
1213501,114595,935,50
1213602,107236,935,40
1213602,114653,934,380
1213603,107238,934,350
1213701,107243,936,30
1213701,114663,935,330
1213702,107243,936,30
1213702,107370,934,20
1213702,114666,934,20
1213703,107385,911,230
1213703,107388,935,10
1213703,114668,935,20
1213704,114674,934,10
1213803,114693,931,370
1213803,114697,932,60
1214001,107590,934,360
1214001,107600,926,40
1214001,118054,937,40
1214101,113257,934,60
1214101,113258,934,60
1214101,113260,934,60
1214101,113261,934,60
1214201,100234,934,380
1214201,100235,936,20
1214201,113327,934,60
1214201,113352,934,20
1214301,105896,935,330
1214301,105905,936,20
1214301,105907,925,50
1214301,105899,935,310
1214301,105910,934,20
1214301,114065,935,20
1214301,114068,934,20
1214301,114066,937,350
1214301,114067,935,310
1214401,100807,925,30
1214401,100813,935,380
1214401,100822,938,360
1214401,100826,938,350
1214401,100831,921,90
1214401,100838,925,30
1214401,113250,925,30
1214401,900034,925,30
1214401,900035,921,90
1214401,900036,925,30
1214401,100834,934,330
1214401,113252,934,20
1214401,113253,932,60
1214401,113263,934,30
1214501,113374,934,60
1214601,100862,935,20
1214601,116254,934,30
1214601,116360,935,310
1214602,100862,935,20
1214602,116254,934,30
1214602,116360,935,310
1214901,115050,935,320
1214901,115054,934,60
1214902,100844,934,60
1214902,100845,934,60
1214902,100846,934,60
1214902,115050,935,320
1214902,115054,934,60
1214902,115060,934,60
1215001,100230,935,380
1215001,113265,935,30
1215001,113272,935,30
1215002,100231,935,30
1215002,100232,935,30
1215002,100230,935,380
1215002,113265,935,30
1215002,113280,935,30
1215002,113272,935,30
1215002,113314,935,30
1215101,100241,938,50
1215101,100242,925,20
1215101,100243,935,10
1215101,100244,925,20
1215101,100238,934,30
1215101,100239,939,20
1215101,116171,934,30
1215102,100241,938,50
1215102,100242,925,20
1215102,100243,935,10
1215102,100238,934,30
1215102,100239,939,20
1215102,116171,934,30
1215103,100241,938,50
1215103,100242,925,20
1215103,100243,935,10
1215103,100238,934,30
1215103,116576,934,60
1215103,116579,923,10
1215104,100241,938,50
1215104,100242,925,20
1215104,100243,935,10
1215104,100238,934,30
1215104,100249,935,10
1215104,116171,934,30
1215104,116189,935,30
1215201,100766,934,60
1215201,100767,934,60
1215201,113412,935,30
1215201,100759,935,30
1215201,100762,935,30
1215201,113417,935,30
1215201,113420,935,30
1215202,100766,934,60
1215202,100767,934,60
1215202,113412,935,30
1215202,100759,935,30
1215202,100762,935,30
1215202,113417,935,30
1215202,113420,935,30
1215203,113445,935,30
1215203,113438,934,60
1215204,100789,935,370
1215204,100790,935,10
1215204,113450,936,450
1215301,107644,934,20
1215301,107654,933,320
1215301,107656,923,20
1215301,107664,935,20
1215301,107659,935,50
1215301,114708,935,370
1215301,114716,935,40
1215302,107644,934,20
1215302,107654,933,320
1215302,107656,923,20
1215302,107659,935,50
1215302,114724,911,90
1215302,114708,935,370
1215302,114716,935,40
1215401,108115,934,340
1215401,114732,935,380
1215402,108132,934,30
1215402,108115,934,340
1215402,108136,936,20
1215402,108140,935,60
1215402,114742,934,30
1215402,114744,932,350
1215402,114745,934,360
1215402,114732,935,380
1215402,114746,935,60
1215501,107686,934,380
1215501,107713,935,40
1215501,107693,935,370
1215501,107697,935,10
1215501,107704,933,380
1215501,114753,936,20
1215502,107686,934,380
1215502,107693,935,370
1215502,107697,935,10
1215502,107704,933,380
1215503,114761,925,30
1215601,107744,936,20
1215601,107754,938,50
1215601,107759,938,50
1215601,107761,936,350
1215601,116386,938,50
1215601,116399,935,380
1215601,116389,938,50
1215601,116403,938,50
1215601,116395,936,20
1215602,116408,935,60
1215604,107805,935,10
1215604,107819,925,20
1215701,107899,924,40
1215701,114766,935,40
1215901,107921,934,330
1215901,118063,935,40
1215902,107921,934,330
1215902,118063,935,40
1215903,107950,921,60
1215904,107970,935,10
1215904,107974,911,60
1215904,118087,935,20
1216001,118008,935,310
1216002,108052,938,360
1216002,118008,935,310
1216003,118008,935,310
1216003,118025,931,370
1216102,108079,935,310
1216102,114779,911,210
1216201,108090,921,40
1216201,108092,921,40
1216201,108098,934,20
1216201,108099,938,50
1216201,118033,934,330
1216201,118039,932,20
1216202,118033,934,330
1216401,108106,925,20
1216401,116432,934,330
1216403,116439,934,30
1216601,106906,911,110
1216802,106352,935,30
1216901,106394,923,320
1216901,106404,934,30
1216901,118859,911,240
1217001,106409,911,90
1217001,118873,923,30
1217001,118883,911,240
1217002,106409,911,90
1217002,106416,932,40
1217002,118873,923,30
1217002,118883,911,240
1217101,106773,934,30
1217101,106775,923,40
1217101,119471,934,30
1217101,119474,935,20
1217102,106773,934,30
1217102,106812,934,30
1217301,106829,934,30
1217301,106831,935,20
1217301,106836,935,20
1217401,119611,934,330
1217401,119616,934,310
1217402,109739,935,30
1217402,119652,935,30
1217402,109748,923,10
1217402,119611,934,330
1217402,119616,934,310
1217403,119686,911,20
1217403,119616,934,310
1217403,119693,931,370
1217501,106909,935,40
1217602,106918,938,110
1217602,119310,934,30
1217602,119314,911,230
1217602,119318,939,20
1217701,106930,939,20
1217702,106930,939,20
1217801,106961,935,20
1217801,106965,934,30
1217801,106966,934,330
1217802,106967,931,370
1217802,106968,934,370
1217802,119365,934,370
1217802,119358,935,50
1218001,109289,934,330
1218001,109304,935,20
1218001,119589,934,50
1218002,109289,934,330
1218002,109306,935,20
1218002,119600,935,20
1218101,109310,911,240
1218101,109316,911,240
1218101,109350,934,380
1218101,109355,938,70
1218101,119478,911,240
1218101,119486,934,380
1218101,119483,935,20
1218101,119487,935,10
1218102,109310,911,240
1218102,109316,911,240
1218102,109357,935,20
1218102,109359,931,370
1218102,109363,934,330
1218102,109367,935,20
1218102,119478,911,240
1218102,119489,935,20
1218102,119491,934,30
1218102,119483,935,20
1218202,109662,936,10
1218202,109671,935,380
1218202,109676,934,30
1218202,119511,935,60
1218203,109662,936,10
1218204,109662,936,10
1218402,109598,934,30
1218402,109615,935,20
1218402,109619,934,30
1218402,109657,935,20
1218402,119452,934,30
1218402,119456,934,30
1218701,119437,934,340
1218701,119441,934,30
1218701,119444,934,30
1218702,119437,934,340
1218801,109393,937,430
1218801,109394,933,360
1218801,109395,936,320
1218801,109593,934,50
1218801,111011,934,350
1218801,118920,935,20
1218801,118927,934,330
1218801,118935,936,60
1219101,100369,935,350
1219101,100374,938,380
1219101,100375,911,30
1219101,100375,936,330
1219101,100376,935,50
1219101,118237,935,60
1219102,106024,931,380
1219102,106032,931,380
1219102,120662,932,70
1219102,120672,932,320
1219102,120664,933,370
1219102,900261,933,370
1219102,120666,934,50
1219102,120675,932,70
1219202,100136,935,20
1219202,100137,935,20
1219202,100138,935,310
1219202,100140,931,370
1219202,100141,935,50
1219202,100142,935,50
1219202,100144,938,110
1219301,304739,911,90
1219301,304738,931,10
1219501,101233,934,30
1219501,101234,935,40
